CustomerID,WeekID,sumProfit,numberOfUniqueItems,timeSinceLastPurchase,timeSinceFirstPurchase,cumSumPurchases,numberOfOrders,meanOrderProfit
1075.0,46,0.0,0.0,10046.0,10046.0,48.47,3.0,16.156666666666666
1075.0,47,0.0,0.0,10047.0,10047.0,48.47,3.0,16.156666666666666
1075.0,48,0.0,0.0,10048.0,10048.0,48.47,3.0,16.156666666666666
1075.0,49,0.0,0.0,10049.0,10049.0,48.47,3.0,16.156666666666666
1075.0,50,0.0,0.0,10050.0,10050.0,48.47,3.0,16.156666666666666
1075.0,51,0.0,0.0,10051.0,10051.0,48.47,3.0,16.156666666666666
1075.0,52,0.0,0.0,10052.0,10052.0,48.47,3.0,16.156666666666666
1075.0,53,0.0,0.0,10053.0,10053.0,48.47,3.0,16.156666666666666
1075.0,54,0.0,0.0,10054.0,10054.0,48.47,3.0,16.156666666666666
1075.0,55,0.0,0.0,10055.0,10055.0,48.47,3.0,16.156666666666666
1075.0,56,0.0,0.0,10056.0,10056.0,48.47,3.0,16.156666666666666
1075.0,57,0.0,0.0,10057.0,10057.0,48.47,3.0,16.156666666666666
1075.0,58,0.0,0.0,10058.0,10058.0,48.47,3.0,16.156666666666666
1075.0,59,0.0,0.0,10059.0,10059.0,48.47,3.0,16.156666666666666
1075.0,60,0.0,0.0,10060.0,10060.0,48.47,3.0,16.156666666666666
1075.0,61,0.0,0.0,10061.0,10061.0,48.47,3.0,16.156666666666666
1075.0,62,0.0,0.0,10062.0,10062.0,48.47,3.0,16.156666666666666
1075.0,63,0.0,0.0,10063.0,10063.0,48.47,3.0,16.156666666666666
1075.0,64,0.0,0.0,10064.0,10064.0,48.47,3.0,16.156666666666666
1075.0,65,12.49,1.0,0.0,65.0,60.96,4.0,15.24
1075.0,66,0.0,0.0,10066.0,10066.0,60.96,4.0,15.24
1075.0,67,0.0,0.0,10067.0,10067.0,60.96,4.0,15.24
1075.0,68,0.0,0.0,10068.0,10068.0,60.96,4.0,15.24
1075.0,69,0.0,0.0,10069.0,10069.0,60.96,4.0,15.24
1075.0,70,0.0,0.0,10070.0,10070.0,60.96,4.0,15.24
1075.0,71,0.0,0.0,10071.0,10071.0,60.96,4.0,15.24
1075.0,72,0.0,0.0,10072.0,10072.0,60.96,4.0,15.24
1075.0,73,0.0,0.0,10073.0,10073.0,60.96,4.0,15.24
1075.0,74,0.0,0.0,10074.0,10074.0,60.96,4.0,15.24
1075.0,75,0.0,0.0,10075.0,10075.0,60.96,4.0,15.24
1075.0,76,0.0,0.0,10076.0,10076.0,60.96,4.0,15.24
1100.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
1100.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
1100.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
1100.0,3,0.0,0.0,10003.0,10003.0,0.0,0.0,0.0
1100.0,4,0.0,0.0,10004.0,10004.0,0.0,0.0,0.0
1100.0,5,17.7,1.0,0.0,5.0,17.7,1.0,17.7
1100.0,6,0.0,0.0,10006.0,10006.0,17.7,1.0,17.7
1100.0,7,0.0,0.0,10007.0,10007.0,17.7,1.0,17.7
1100.0,8,0.0,0.0,10008.0,10008.0,17.7,1.0,17.7
1100.0,9,0.0,0.0,10009.0,10009.0,17.7,1.0,17.7
1100.0,10,0.0,0.0,10010.0,10010.0,17.7,1.0,17.7
1100.0,11,0.0,0.0,10011.0,10011.0,17.7,1.0,17.7
1100.0,12,0.0,0.0,10012.0,10012.0,17.7,1.0,17.7
1100.0,13,0.0,0.0,10013.0,10013.0,17.7,1.0,17.7
1100.0,14,17.7,1.0,0.0,14.0,35.4,2.0,17.7
1100.0,15,0.0,0.0,10015.0,10015.0,35.4,2.0,17.7
1100.0,16,0.0,0.0,10016.0,10016.0,35.4,2.0,17.7
1100.0,17,0.0,0.0,10017.0,10017.0,35.4,2.0,17.7
1100.0,18,0.0,0.0,10018.0,10018.0,35.4,2.0,17.7
1100.0,19,0.0,0.0,10019.0,10019.0,35.4,2.0,17.7
1100.0,20,0.0,0.0,10020.0,10020.0,35.4,2.0,17.7
1100.0,21,17.7,1.0,0.0,21.0,53.099999999999994,3.0,17.7
1100.0,22,0.0,0.0,10022.0,10022.0,53.099999999999994,3.0,17.7
1100.0,23,0.0,0.0,10023.0,10023.0,53.099999999999994,3.0,17.7
1100.0,24,0.0,0.0,10024.0,10024.0,53.099999999999994,3.0,17.7
1100.0,25,0.0,0.0,10025.0,10025.0,53.099999999999994,3.0,17.7
1100.0,26,0.0,0.0,10026.0,10026.0,53.099999999999994,3.0,17.7
1100.0,27,0.0,0.0,10027.0,10027.0,53.099999999999994,3.0,17.7
1100.0,28,0.0,0.0,10028.0,10028.0,53.099999999999994,3.0,17.7
1100.0,29,0.0,0.0,10029.0,10029.0,53.099999999999994,3.0,17.7
1100.0,30,0.0,0.0,10030.0,10030.0,53.099999999999994,3.0,17.7
1100.0,31,0.0,0.0,10031.0,10031.0,53.099999999999994,3.0,17.7
1100.0,32,0.0,0.0,10032.0,10032.0,53.099999999999994,3.0,17.7
1100.0,33,0.0,0.0,10033.0,10033.0,53.099999999999994,3.0,17.7
1100.0,34,0.0,0.0,10034.0,10034.0,53.099999999999994,3.0,17.7
1100.0,35,0.0,0.0,10035.0,10035.0,53.099999999999994,3.0,17.7
1100.0,36,0.0,0.0,10036.0,10036.0,53.099999999999994,3.0,17.7
1100.0,37,0.0,0.0,10037.0,10037.0,53.099999999999994,3.0,17.7
1100.0,38,0.0,0.0,10038.0,10038.0,53.099999999999994,3.0,17.7
1100.0,39,0.0,0.0,10039.0,10039.0,53.099999999999994,3.0,17.7
1100.0,40,0.0,0.0,10040.0,10040.0,53.099999999999994,3.0,17.7
1100.0,41,0.0,0.0,10041.0,10041.0,53.099999999999994,3.0,17.7
1100.0,42,0.0,0.0,10042.0,10042.0,53.099999999999994,3.0,17.7
1100.0,43,0.0,0.0,10043.0,10043.0,53.099999999999994,3.0,17.7
1100.0,44,0.0,0.0,10044.0,10044.0,53.099999999999994,3.0,17.7
1100.0,45,0.0,0.0,10045.0,10045.0,53.099999999999994,3.0,17.7
1100.0,46,0.0,0.0,10046.0,10046.0,53.099999999999994,3.0,17.7
1100.0,47,0.0,0.0,10047.0,10047.0,53.099999999999994,3.0,17.7
1100.0,48,17.7,1.0,0.0,48.0,70.8,4.0,17.7
1100.0,49,0.0,0.0,10049.0,10049.0,70.8,4.0,17.7
1100.0,50,0.0,0.0,10050.0,10050.0,70.8,4.0,17.7
1100.0,51,0.0,0.0,10051.0,10051.0,70.8,4.0,17.7
1100.0,52,0.0,0.0,10052.0,10052.0,70.8,4.0,17.7
1100.0,53,0.0,0.0,10053.0,10053.0,70.8,4.0,17.7
1100.0,54,0.0,0.0,10054.0,10054.0,70.8,4.0,17.7
1100.0,55,0.0,0.0,10055.0,10055.0,70.8,4.0,17.7
1100.0,56,0.0,0.0,10056.0,10056.0,70.8,4.0,17.7
1100.0,57,0.0,0.0,10057.0,10057.0,70.8,4.0,17.7
1100.0,58,0.0,0.0,10058.0,10058.0,70.8,4.0,17.7
1100.0,59,0.0,0.0,10059.0,10059.0,70.8,4.0,17.7
1100.0,60,0.0,0.0,10060.0,10060.0,70.8,4.0,17.7
1100.0,61,0.0,0.0,10061.0,10061.0,70.8,4.0,17.7
1100.0,62,0.0,0.0,10062.0,10062.0,70.8,4.0,17.7
1100.0,63,0.0,0.0,10063.0,10063.0,70.8,4.0,17.7
1100.0,64,0.0,0.0,10064.0,10064.0,70.8,4.0,17.7
1100.0,65,0.0,0.0,10065.0,10065.0,70.8,4.0,17.7
1100.0,66,0.0,0.0,10066.0,10066.0,70.8,4.0,17.7
1100.0,67,0.0,0.0,10067.0,10067.0,70.8,4.0,17.7
1100.0,68,0.0,0.0,10068.0,10068.0,70.8,4.0,17.7
1100.0,69,0.0,0.0,10069.0,10069.0,70.8,4.0,17.7
1100.0,70,0.0,0.0,10070.0,10070.0,70.8,4.0,17.7
1100.0,71,0.0,0.0,10071.0,10071.0,70.8,4.0,17.7
1100.0,72,0.0,0.0,10072.0,10072.0,70.8,4.0,17.7
1100.0,73,0.0,0.0,10073.0,10073.0,70.8,4.0,17.7
1100.0,74,0.0,0.0,10074.0,10074.0,70.8,4.0,17.7
1100.0,75,0.0,0.0,10075.0,10075.0,70.8,4.0,17.7
1100.0,76,0.0,0.0,10076.0,10076.0,70.8,4.0,17.7
1102.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
1102.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
1102.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
1102.0,3,0.0,0.0,10003.0,10003.0,0.0,0.0,0.0
1102.0,4,0.0,0.0,10004.0,10004.0,0.0,0.0,0.0
1102.0,5,15.36,1.0,0.0,5.0,15.36,1.0,15.36
1102.0,6,0.0,0.0,10006.0,10006.0,15.36,1.0,15.36
1102.0,7,0.0,0.0,10007.0,10007.0,15.36,1.0,15.36
1102.0,8,0.0,0.0,10008.0,10008.0,15.36,1.0,15.36
1102.0,9,0.0,0.0,10009.0,10009.0,15.36,1.0,15.36
1102.0,10,0.0,0.0,10010.0,10010.0,15.36,1.0,15.36
1102.0,11,0.0,0.0,10011.0,10011.0,15.36,1.0,15.36
1102.0,12,0.0,0.0,10012.0,10012.0,15.36,1.0,15.36
1102.0,13,0.0,0.0,10013.0,10013.0,15.36,1.0,15.36
1102.0,14,0.0,0.0,10014.0,10014.0,15.36,1.0,15.36
1102.0,15,0.0,0.0,10015.0,10015.0,15.36,1.0,15.36
1102.0,16,0.0,0.0,10016.0,10016.0,15.36,1.0,15.36
1102.0,17,0.0,0.0,10017.0,10017.0,15.36,1.0,15.36
1102.0,18,0.0,0.0,10018.0,10018.0,15.36,1.0,15.36
1102.0,19,0.0,0.0,10019.0,10019.0,15.36,1.0,15.36
1102.0,20,0.0,0.0,10020.0,10020.0,15.36,1.0,15.36
1102.0,21,0.0,0.0,10021.0,10021.0,15.36,1.0,15.36
1102.0,22,0.0,0.0,10022.0,10022.0,15.36,1.0,15.36
1102.0,23,0.0,0.0,10023.0,10023.0,15.36,1.0,15.36
1102.0,24,14.99,1.0,0.0,24.0,30.35,2.0,15.175
1102.0,25,0.0,0.0,10025.0,10025.0,30.35,2.0,15.175
1102.0,26,0.0,0.0,10026.0,10026.0,30.35,2.0,15.175
1102.0,27,0.0,0.0,10027.0,10027.0,30.35,2.0,15.175
1102.0,28,0.0,0.0,10028.0,10028.0,30.35,2.0,15.175
1102.0,29,0.0,0.0,10029.0,10029.0,30.35,2.0,15.175
1102.0,30,0.0,0.0,10030.0,10030.0,30.35,2.0,15.175
1102.0,31,0.0,0.0,10031.0,10031.0,30.35,2.0,15.175
1102.0,32,0.0,0.0,10032.0,10032.0,30.35,2.0,15.175
1102.0,33,0.0,0.0,10033.0,10033.0,30.35,2.0,15.175
1102.0,34,0.0,0.0,10034.0,10034.0,30.35,2.0,15.175
1102.0,35,0.0,0.0,10035.0,10035.0,30.35,2.0,15.175
1102.0,36,0.0,0.0,10036.0,10036.0,30.35,2.0,15.175
1102.0,37,0.0,0.0,10037.0,10037.0,30.35,2.0,15.175
1102.0,38,0.0,0.0,10038.0,10038.0,30.35,2.0,15.175
1102.0,39,0.0,0.0,10039.0,10039.0,30.35,2.0,15.175
1102.0,40,0.0,0.0,10040.0,10040.0,30.35,2.0,15.175
1102.0,41,0.0,0.0,10041.0,10041.0,30.35,2.0,15.175
1102.0,42,0.0,0.0,10042.0,10042.0,30.35,2.0,15.175
1102.0,43,0.0,0.0,10043.0,10043.0,30.35,2.0,15.175
1102.0,44,0.0,0.0,10044.0,10044.0,30.35,2.0,15.175
1102.0,45,0.0,0.0,10045.0,10045.0,30.35,2.0,15.175
1102.0,46,0.0,0.0,10046.0,10046.0,30.35,2.0,15.175
1102.0,47,0.0,0.0,10047.0,10047.0,30.35,2.0,15.175
1102.0,48,0.0,0.0,10048.0,10048.0,30.35,2.0,15.175
1102.0,49,0.0,0.0,10049.0,10049.0,30.35,2.0,15.175
1102.0,50,0.0,0.0,10050.0,10050.0,30.35,2.0,15.175
1102.0,51,0.0,0.0,10051.0,10051.0,30.35,2.0,15.175
1102.0,52,0.0,0.0,10052.0,10052.0,30.35,2.0,15.175
1102.0,53,0.0,0.0,10053.0,10053.0,30.35,2.0,15.175
1102.0,54,0.0,0.0,10054.0,10054.0,30.35,2.0,15.175
1102.0,55,0.0,0.0,10055.0,10055.0,30.35,2.0,15.175
1102.0,56,0.0,0.0,10056.0,10056.0,30.35,2.0,15.175
1102.0,57,0.0,0.0,10057.0,10057.0,30.35,2.0,15.175
1102.0,58,0.0,0.0,10058.0,10058.0,30.35,2.0,15.175
1102.0,59,0.0,0.0,10059.0,10059.0,30.35,2.0,15.175
1102.0,60,0.0,0.0,10060.0,10060.0,30.35,2.0,15.175
1102.0,61,12.99,1.0,0.0,61.0,43.34,3.0,14.446666666666667
1102.0,62,0.0,0.0,10062.0,10062.0,43.34,3.0,14.446666666666667
1102.0,63,0.0,0.0,10063.0,10063.0,43.34,3.0,14.446666666666667
1102.0,64,0.0,0.0,10064.0,10064.0,43.34,3.0,14.446666666666667
1102.0,65,0.0,0.0,10065.0,10065.0,43.34,3.0,14.446666666666667
1102.0,66,0.0,0.0,10066.0,10066.0,43.34,3.0,14.446666666666667
1102.0,67,0.0,0.0,10067.0,10067.0,43.34,3.0,14.446666666666667
1102.0,68,0.0,0.0,10068.0,10068.0,43.34,3.0,14.446666666666667
1102.0,69,0.0,0.0,10069.0,10069.0,43.34,3.0,14.446666666666667
1102.0,70,0.0,0.0,10070.0,10070.0,43.34,3.0,14.446666666666667
1102.0,71,0.0,0.0,10071.0,10071.0,43.34,3.0,14.446666666666667
1102.0,72,0.0,0.0,10072.0,10072.0,43.34,3.0,14.446666666666667
1102.0,73,0.0,0.0,10073.0,10073.0,43.34,3.0,14.446666666666667
1102.0,74,0.0,0.0,10074.0,10074.0,43.34,3.0,14.446666666666667
1102.0,75,0.0,0.0,10075.0,10075.0,43.34,3.0,14.446666666666667
1102.0,76,0.0,0.0,10076.0,10076.0,43.34,3.0,14.446666666666667
1109.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
1109.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
1109.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
1109.0,3,0.0,0.0,10003.0,10003.0,0.0,0.0,0.0
1109.0,4,0.0,0.0,10004.0,10004.0,0.0,0.0,0.0
1109.0,5,9.77,1.0,0.0,5.0,9.77,1.0,9.77
1109.0,6,0.0,0.0,10006.0,10006.0,9.77,1.0,9.77
1109.0,7,15.36,1.0,0.0,7.0,25.13,2.0,12.565
1109.0,8,0.0,0.0,10008.0,10008.0,25.13,2.0,12.565
1109.0,9,0.0,0.0,10009.0,10009.0,25.13,2.0,12.565
1109.0,10,0.0,0.0,10010.0,10010.0,25.13,2.0,12.565
1109.0,11,0.0,0.0,10011.0,10011.0,25.13,2.0,12.565
1109.0,12,0.0,0.0,10012.0,10012.0,25.13,2.0,12.565
1109.0,13,0.0,0.0,10013.0,10013.0,25.13,2.0,12.565
1109.0,14,0.0,0.0,10014.0,10014.0,25.13,2.0,12.565
1109.0,15,0.0,0.0,10015.0,10015.0,25.13,2.0,12.565
1109.0,16,0.0,0.0,10016.0,10016.0,25.13,2.0,12.565
1109.0,17,0.0,0.0,10017.0,10017.0,25.13,2.0,12.565
1109.0,18,0.0,0.0,10018.0,10018.0,25.13,2.0,12.565
1109.0,19,0.0,0.0,10019.0,10019.0,25.13,2.0,12.565
1109.0,20,9.77,1.0,0.0,20.0,34.9,3.0,11.633333333333333
1109.0,21,0.0,0.0,10021.0,10021.0,34.9,3.0,11.633333333333333
1109.0,22,0.0,0.0,10022.0,10022.0,34.9,3.0,11.633333333333333
1109.0,23,0.0,0.0,10023.0,10023.0,34.9,3.0,11.633333333333333
1109.0,24,0.0,0.0,10024.0,10024.0,34.9,3.0,11.633333333333333
1109.0,25,0.0,0.0,10025.0,10025.0,34.9,3.0,11.633333333333333
1109.0,26,0.0,0.0,10026.0,10026.0,34.9,3.0,11.633333333333333
1109.0,27,0.0,0.0,10027.0,10027.0,34.9,3.0,11.633333333333333
1109.0,28,0.0,0.0,10028.0,10028.0,34.9,3.0,11.633333333333333
1109.0,29,0.0,0.0,10029.0,10029.0,34.9,3.0,11.633333333333333
1109.0,30,0.0,0.0,10030.0,10030.0,34.9,3.0,11.633333333333333
1109.0,31,0.0,0.0,10031.0,10031.0,34.9,3.0,11.633333333333333
1109.0,32,0.0,0.0,10032.0,10032.0,34.9,3.0,11.633333333333333
1109.0,33,0.0,0.0,10033.0,10033.0,34.9,3.0,11.633333333333333
1109.0,34,0.0,0.0,10034.0,10034.0,34.9,3.0,11.633333333333333
1109.0,35,0.0,0.0,10035.0,10035.0,34.9,3.0,11.633333333333333
1109.0,36,27.98,1.0,0.0,36.0,62.879999999999995,4.0,15.719999999999999
1109.0,37,0.0,0.0,10037.0,10037.0,62.879999999999995,4.0,15.719999999999999
1109.0,38,0.0,0.0,10038.0,10038.0,62.879999999999995,4.0,15.719999999999999
1109.0,39,0.0,0.0,10039.0,10039.0,62.879999999999995,4.0,15.719999999999999
1109.0,40,0.0,0.0,10040.0,10040.0,62.879999999999995,4.0,15.719999999999999
1109.0,41,0.0,0.0,10041.0,10041.0,62.879999999999995,4.0,15.719999999999999
1109.0,42,0.0,0.0,10042.0,10042.0,62.879999999999995,4.0,15.719999999999999
1109.0,43,0.0,0.0,10043.0,10043.0,62.879999999999995,4.0,15.719999999999999
1109.0,44,0.0,0.0,10044.0,10044.0,62.879999999999995,4.0,15.719999999999999
1109.0,45,0.0,0.0,10045.0,10045.0,62.879999999999995,4.0,15.719999999999999
1109.0,46,0.0,0.0,10046.0,10046.0,62.879999999999995,4.0,15.719999999999999
1109.0,47,0.0,0.0,10047.0,10047.0,62.879999999999995,4.0,15.719999999999999
1109.0,48,0.0,0.0,10048.0,10048.0,62.879999999999995,4.0,15.719999999999999
1109.0,49,0.0,0.0,10049.0,10049.0,62.879999999999995,4.0,15.719999999999999
1109.0,50,0.0,0.0,10050.0,10050.0,62.879999999999995,4.0,15.719999999999999
1109.0,51,0.0,0.0,10051.0,10051.0,62.879999999999995,4.0,15.719999999999999
1109.0,52,0.0,0.0,10052.0,10052.0,62.879999999999995,4.0,15.719999999999999
1109.0,53,0.0,0.0,10053.0,10053.0,62.879999999999995,4.0,15.719999999999999
1109.0,54,0.0,0.0,10054.0,10054.0,62.879999999999995,4.0,15.719999999999999
1109.0,55,0.0,0.0,10055.0,10055.0,62.879999999999995,4.0,15.719999999999999
1109.0,56,0.0,0.0,10056.0,10056.0,62.879999999999995,4.0,15.719999999999999
1109.0,57,0.0,0.0,10057.0,10057.0,62.879999999999995,4.0,15.719999999999999
1109.0,58,0.0,0.0,10058.0,10058.0,62.879999999999995,4.0,15.719999999999999
1109.0,59,0.0,0.0,10059.0,10059.0,62.879999999999995,4.0,15.719999999999999
1109.0,60,0.0,0.0,10060.0,10060.0,62.879999999999995,4.0,15.719999999999999
1109.0,61,0.0,0.0,10061.0,10061.0,62.879999999999995,4.0,15.719999999999999
1109.0,62,0.0,0.0,10062.0,10062.0,62.879999999999995,4.0,15.719999999999999
1109.0,63,0.0,0.0,10063.0,10063.0,62.879999999999995,4.0,15.719999999999999
1109.0,64,19.56,1.0,0.0,64.0,82.44,5.0,16.488
1109.0,65,0.0,0.0,10065.0,10065.0,82.44,5.0,16.488
1109.0,66,0.0,0.0,10066.0,10066.0,82.44,5.0,16.488
1109.0,67,0.0,0.0,10067.0,10067.0,82.44,5.0,16.488
1109.0,68,0.0,0.0,10068.0,10068.0,82.44,5.0,16.488
1109.0,69,0.0,0.0,10069.0,10069.0,82.44,5.0,16.488
1109.0,70,0.0,0.0,10070.0,10070.0,82.44,5.0,16.488
1109.0,71,0.0,0.0,10071.0,10071.0,82.44,5.0,16.488
1109.0,72,0.0,0.0,10072.0,10072.0,82.44,5.0,16.488
1109.0,73,0.0,0.0,10073.0,10073.0,82.44,5.0,16.488
1109.0,74,0.0,0.0,10074.0,10074.0,82.44,5.0,16.488
1109.0,75,0.0,0.0,10075.0,10075.0,82.44,5.0,16.488
1109.0,76,0.0,0.0,10076.0,10076.0,82.44,5.0,16.488
1112.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
1112.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
1112.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
1112.0,3,0.0,0.0,10003.0,10003.0,0.0,0.0,0.0
1112.0,4,0.0,0.0,10004.0,10004.0,0.0,0.0,0.0
1112.0,5,14.96,1.0,0.0,5.0,14.96,1.0,14.96
1112.0,6,0.0,0.0,10006.0,10006.0,14.96,1.0,14.96
1112.0,7,0.0,0.0,10007.0,10007.0,14.96,1.0,14.96
1112.0,8,0.0,0.0,10008.0,10008.0,14.96,1.0,14.96
1112.0,9,0.0,0.0,10009.0,10009.0,14.96,1.0,14.96
1112.0,10,0.0,0.0,10010.0,10010.0,14.96,1.0,14.96
1112.0,11,0.0,0.0,10011.0,10011.0,14.96,1.0,14.96
1112.0,12,0.0,0.0,10012.0,10012.0,14.96,1.0,14.96
1112.0,13,0.0,0.0,10013.0,10013.0,14.96,1.0,14.96
1112.0,14,0.0,0.0,10014.0,10014.0,14.96,1.0,14.96
1112.0,15,0.0,0.0,10015.0,10015.0,14.96,1.0,14.96
1112.0,16,0.0,0.0,10016.0,10016.0,14.96,1.0,14.96
1112.0,17,0.0,0.0,10017.0,10017.0,14.96,1.0,14.96
1112.0,18,0.0,0.0,10018.0,10018.0,14.96,1.0,14.96
1112.0,19,0.0,0.0,10019.0,10019.0,14.96,1.0,14.96
1112.0,20,0.0,0.0,10020.0,10020.0,14.96,1.0,14.96
1112.0,21,0.0,0.0,10021.0,10021.0,14.96,1.0,14.96
1112.0,22,0.0,0.0,10022.0,10022.0,14.96,1.0,14.96
1112.0,23,0.0,0.0,10023.0,10023.0,14.96,1.0,14.96
1112.0,24,14.96,1.0,0.0,24.0,29.92,2.0,14.96
1112.0,25,0.0,0.0,10025.0,10025.0,29.92,2.0,14.96
1112.0,26,0.0,0.0,10026.0,10026.0,29.92,2.0,14.96
1112.0,27,0.0,0.0,10027.0,10027.0,29.92,2.0,14.96
1112.0,28,0.0,0.0,10028.0,10028.0,29.92,2.0,14.96
1112.0,29,0.0,0.0,10029.0,10029.0,29.92,2.0,14.96
1112.0,30,0.0,0.0,10030.0,10030.0,29.92,2.0,14.96
1112.0,31,0.0,0.0,10031.0,10031.0,29.92,2.0,14.96
1112.0,32,0.0,0.0,10032.0,10032.0,29.92,2.0,14.96
1112.0,33,0.0,0.0,10033.0,10033.0,29.92,2.0,14.96
1112.0,34,0.0,0.0,10034.0,10034.0,29.92,2.0,14.96
1112.0,35,0.0,0.0,10035.0,10035.0,29.92,2.0,14.96
1112.0,36,0.0,0.0,10036.0,10036.0,29.92,2.0,14.96
1112.0,37,0.0,0.0,10037.0,10037.0,29.92,2.0,14.96
1112.0,38,0.0,0.0,10038.0,10038.0,29.92,2.0,14.96
1112.0,39,0.0,0.0,10039.0,10039.0,29.92,2.0,14.96
1112.0,40,0.0,0.0,10040.0,10040.0,29.92,2.0,14.96
1112.0,41,0.0,0.0,10041.0,10041.0,29.92,2.0,14.96
1112.0,42,0.0,0.0,10042.0,10042.0,29.92,2.0,14.96
1112.0,43,0.0,0.0,10043.0,10043.0,29.92,2.0,14.96
1112.0,44,0.0,0.0,10044.0,10044.0,29.92,2.0,14.96
1112.0,45,0.0,0.0,10045.0,10045.0,29.92,2.0,14.96
1112.0,46,14.99,1.0,0.0,46.0,44.910000000000004,3.0,14.97
1112.0,47,0.0,0.0,10047.0,10047.0,44.910000000000004,3.0,14.97
1112.0,48,0.0,0.0,10048.0,10048.0,44.910000000000004,3.0,14.97
1112.0,49,0.0,0.0,10049.0,10049.0,44.910000000000004,3.0,14.97
1112.0,50,0.0,0.0,10050.0,10050.0,44.910000000000004,3.0,14.97
1112.0,51,0.0,0.0,10051.0,10051.0,44.910000000000004,3.0,14.97
1112.0,52,0.0,0.0,10052.0,10052.0,44.910000000000004,3.0,14.97
1112.0,53,0.0,0.0,10053.0,10053.0,44.910000000000004,3.0,14.97
1112.0,54,0.0,0.0,10054.0,10054.0,44.910000000000004,3.0,14.97
1112.0,55,0.0,0.0,10055.0,10055.0,44.910000000000004,3.0,14.97
1112.0,56,0.0,0.0,10056.0,10056.0,44.910000000000004,3.0,14.97
1112.0,57,0.0,0.0,10057.0,10057.0,44.910000000000004,3.0,14.97
1112.0,58,0.0,0.0,10058.0,10058.0,44.910000000000004,3.0,14.97
1112.0,59,0.0,0.0,10059.0,10059.0,44.910000000000004,3.0,14.97
1112.0,60,0.0,0.0,10060.0,10060.0,44.910000000000004,3.0,14.97
1112.0,61,0.0,0.0,10061.0,10061.0,44.910000000000004,3.0,14.97
1112.0,62,0.0,0.0,10062.0,10062.0,44.910000000000004,3.0,14.97
1112.0,63,0.0,0.0,10063.0,10063.0,44.910000000000004,3.0,14.97
1112.0,64,0.0,0.0,10064.0,10064.0,44.910000000000004,3.0,14.97
1112.0,65,0.0,0.0,10065.0,10065.0,44.910000000000004,3.0,14.97
1112.0,66,0.0,0.0,10066.0,10066.0,44.910000000000004,3.0,14.97
1112.0,67,0.0,0.0,10067.0,10067.0,44.910000000000004,3.0,14.97
1112.0,68,0.0,0.0,10068.0,10068.0,44.910000000000004,3.0,14.97
1112.0,69,8.38,1.0,0.0,69.0,53.290000000000006,4.0,13.322500000000002
1112.0,70,0.0,0.0,10070.0,10070.0,53.290000000000006,4.0,13.322500000000002
1112.0,71,0.0,0.0,10071.0,10071.0,53.290000000000006,4.0,13.322500000000002
1112.0,72,0.0,0.0,10072.0,10072.0,53.290000000000006,4.0,13.322500000000002
1112.0,73,0.0,0.0,10073.0,10073.0,53.290000000000006,4.0,13.322500000000002
1112.0,74,0.0,0.0,10074.0,10074.0,53.290000000000006,4.0,13.322500000000002
1112.0,75,0.0,0.0,10075.0,10075.0,53.290000000000006,4.0,13.322500000000002
1112.0,76,0.0,0.0,10076.0,10076.0,53.290000000000006,4.0,13.322500000000002
1167.0,0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
1167.0,1,0.0,0.0,10001.0,10001.0,0.0,0.0,0.0
1167.0,2,0.0,0.0,10002.0,10002.0,0.0,0.0,0.0
1167.0,3,0.0,0.0,10003.0,10003.0,0.0,0.0,0.0
1167.0,4,0.0,0.0,10004.0,10004.0,0.0,0.0,0.0
1167.0,5,0.0,0.0,10005.0,10005.0,0.0,0.0,0.0
1167.0,6,12.97,1.0,0.0,6.0,12.97,1.0,12.97
1167.0,7,0.0,0.0,10007.0,10007.0,12.97,1.0,12.97
1167.0,8,0.0,0.0,10008.0,10008.0,12.97,1.0,12.97
1167.0,9,0.0,0.0,10009.0,10009.0,12.97,1.0,12.97
1167.0,10,0.0,0.0,10010.0,10010.0,12.97,1.0,12.97
1167.0,11,0.0,0.0,10011.0,10011.0,12.97,1.0,12.97
1167.0,12,0.0,0.0,10012.0,10012.0,12.97,1.0,12.97
1167.0,13,0.0,0.0,10013.0,10013.0,12.97,1.0,12.97
1167.0,14,0.0,0.0,10014.0,10014.0,12.97,1.0,12.97
1167.0,15,0.0,0.0,10015.0,10015.0,12.97,1.0,12.97
1167.0,16,0.0,0.0,10016.0,10016.0,12.97,1.0,12.97
1167.0,17,0.0,0.0,10017.0,10017.0,12.97,1.0,12.97
1167.0,18,0.0,0.0,10018.0,10018.0,12.97,1.0,12.97
