,True 20,True 21,True 22,True 23,True 24,True 25,True 26,True 27,True 28,True 29,True 30,True 31,True 32,True 33,True 34,True 35,True 36,True 37,True 38,True 39,True 40,True 41,True 42,True 43,True 44,True 45,True 46,True 47
2708,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666,196.66666666666666
2709,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,232.5,232.5,232.5,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
2710,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,463.0,463.0,463.0,463.0,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925,459.4925
2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,769.5,769.5,769.5,769.5,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0
2712,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,525.0,525.0,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666,616.6666666666666
2713,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,701.5,537.6666666666666
2714,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,635.73,635.73,635.73,635.73,635.73,635.73
2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,403.5,403.5,403.5,403.5,403.5,602.3333333333334
2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,343.0,321.5,321.5,321.5,321.5,321.5,321.5,321.5,321.5,366.6666666666667,366.6666666666667,366.6666666666667,366.6666666666667,366.6666666666667,366.6666666666667
2717,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,348.0,348.0
2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,456.0,456.0,456.0,456.0,456.0,456.0,353.6133333333333,353.6133333333333,353.6133333333333,353.6133333333333,353.6133333333333,353.6133333333333,353.6133333333333,353.6133333333333,353.6133333333333,353.6133333333333
2720,0.0,0.0,0.0,0.0,0.0,760.0,760.0,760.0,760.0,760.0,760.0,395.0,395.0,395.0,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333,496.3333333333333
2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,189.0,189.0,189.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,458.25
2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,156.315,539.21,539.21
2723,10.0,10.0,10.0,10.0,10.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,217.56000000000003,217.56000000000003,217.56000000000003,217.56000000000003,217.56000000000003,217.56000000000003,217.56000000000003,217.56000000000003,217.56000000000003,217.56000000000003
2724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,410.0,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334,475.6333333333334
2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,506.0,506.0,506.0,305.5,305.5,305.5,305.5,305.5,305.5,215.66666666666666,215.66666666666666,215.66666666666666,215.66666666666666,215.66666666666666,215.66666666666666
2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,42.5,42.5,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333,108.33333333333333
2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.5,248.5,248.5,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0
2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,359.5,359.5,359.5,359.5,359.5,359.5,359.5,359.5,359.5,359.5,359.5,249.66666666666666,249.66666666666666,249.66666666666666,249.66666666666666,249.66666666666666,249.66666666666666
2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,329.0
2730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,70.0,70.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,213.33333333333334,213.33333333333334
2731,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,532.8333333333334,532.8333333333334,532.8333333333334,532.8333333333334,532.8333333333334,532.8333333333334,532.8333333333334,532.8333333333334,532.8333333333334,532.8333333333334
2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336,53.333333333333336
2733,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,299.5,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333,334.3333333333333
2734,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,504.88,504.88,504.88,504.88,504.88,504.88,504.88,504.88,351.58666666666664,351.58666666666664,351.58666666666664,351.58666666666664,351.58666666666664,351.58666666666664,351.58666666666664,351.58666666666664,351.58666666666664,351.58666666666664
2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.05,487.05,487.05,487.05,487.05,318.525,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333,518.6833333333333
2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,312.0,312.0,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334,541.3333333333334
2737,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336,293.65333333333336
2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,470.0,470.0,470.0,470.0,470.0,470.0
2739,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,329.08,271.81,271.81
2740,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,274.6666666666667
2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,297.0,297.0,297.0,297.0,348.0,348.0
2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.85,589.85,589.85,589.85,525.925,525.925,525.925,525.925,525.925,525.925,525.925,519.6166666666667,519.6166666666667,519.6166666666667,519.6166666666667,519.6166666666667,519.6166666666667
2743,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,492.5,492.5,492.5,492.5,492.5,492.5,492.5,492.5,492.5,492.5,375.6666666666667,375.6666666666667,375.6666666666667,375.6666666666667,375.6666666666667,375.6666666666667
2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,77.5,77.5,77.5,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
2745,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,126.0,126.0,126.0,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666,250.66666666666666
2746,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0,314.5,314.5,314.5,314.5,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333,293.3333333333333
2747,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,767.5,767.5,767.5,767.5,767.5,767.5,767.5,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0
2748,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,496.0,496.0,496.0,496.0,496.0,496.0
2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,615.0,615.0,615.0,615.0,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666,576.6666666666666
2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0
2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,675.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,354.6666666666667,354.6666666666667
2752,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,76.92,141.28,141.28,141.28,141.28,141.28,141.28
2753,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,1175.5,839.25,839.25,839.25,839.25,634.5166666666667,634.5166666666667,634.5166666666667,634.5166666666667,634.5166666666667,634.5166666666667
2754,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,67.0,631.5,631.5,631.5,631.5,631.5,631.5,631.5,631.5,631.5,631.5,631.5,631.5,517.3333333333334,517.3333333333334,517.3333333333334,517.3333333333334,517.3333333333334,517.3333333333334
2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,95.0,95.0,95.0,116.0,116.0,116.0,116.0,116.0,177.33333333333334,177.33333333333334,177.33333333333334,177.33333333333334,177.33333333333334,177.33333333333334
2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,157.33333333333334
2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.95,1203.95,1203.95,1203.95,611.975,611.975,611.975,611.975,611.975,611.975,611.975,611.975,424.65000000000003,424.65000000000003,424.65000000000003,424.65000000000003,424.65000000000003,424.65000000000003
2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,241.96666666666667,241.96666666666667,241.96666666666667,241.96666666666667,241.96666666666667,241.96666666666667
2759,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5,297.5
2760,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,303.3333333333333,303.3333333333333
2761,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,310.0,310.0,310.0,310.0,310.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0
2762,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,64.5,64.5,64.5,64.5,64.5,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667,109.66666666666667
2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,364.5,364.5,364.5,364.5,364.5,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666,252.66666666666666
2764,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,258.3333333333333,258.3333333333333,258.3333333333333,258.3333333333333,258.3333333333333,258.3333333333333
2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1094.0,1094.0,1094.0,1094.0,744.5,744.5,744.5,744.5,744.5,744.5,744.5,744.5,744.5,744.5,744.5,744.5,744.5,744.5
2766,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,319.0,319.0,319.0,319.0,319.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0
2767,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,83.33333333333333
2768,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,576.5333333333333,576.5333333333333,576.5333333333333,576.5333333333333,576.5333333333333,576.5333333333333,576.5333333333333,576.5333333333333,576.5333333333333,576.5333333333333
2769,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,507.5,438.3333333333333
2770,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,221.66666666666666,221.66666666666666,221.66666666666666,221.66666666666666,221.66666666666666,221.66666666666666,221.66666666666666,232.75,232.75,232.75,232.75,232.75,232.75,232.75,232.75,232.75,232.75
2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,738.5,738.5,738.5,738.5,738.5,738.5,738.5,738.5,738.5,738.5,738.5,738.5,503.0,503.0,503.0,503.0,503.0,503.0
2772,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0
2773,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,794.0,454.675,454.675,454.675,454.675,454.675,454.675,454.675,454.675,454.675,454.675,454.675,454.675,422.7833333333333,422.7833333333333
2774,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,345.0,345.0
2775,595.1,595.1,595.1,595.1,595.1,302.55,302.55,302.55,302.55,302.55,302.55,302.55,302.55,302.55,302.55,302.55,302.55,302.55,478.2,478.2,478.2,478.2,478.2,478.2,478.2,478.2,478.2,478.2
2776,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,225.93,225.93,225.93,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667,378.2866666666667
2777,600.0,600.0,600.0,600.0,600.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333,365.3333333333333
2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,480.0,480.0,480.0,265.0,265.0,265.0,265.0,343.3333333333333,343.3333333333333,343.3333333333333,343.3333333333333,343.3333333333333,343.3333333333333,343.3333333333333,343.3333333333333,343.3333333333333,343.3333333333333
2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,255.0,255.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
2780,0.0,0.0,0.0,0.0,0.0,153.0,153.0,153.0,153.0,153.0,153.0,226.5,226.5,226.5,226.5,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666,245.66666666666666
2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,378.0,378.0,378.0,221.5,221.5,221.5,221.5,221.5,221.5,221.5,221.5,347.6666666666667,347.6666666666667,347.6666666666667,347.6666666666667,347.6666666666667,347.6666666666667
2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,98.5,98.5,114.66666666666667,114.66666666666667,114.66666666666667,212.625,212.625,212.625,212.625,212.625,212.625,212.625,212.625,212.625,212.625,212.625,212.625
2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,495.5,495.5,495.5,495.5,495.5,495.5,495.5,495.5,495.5,495.5,363.6666666666667,363.6666666666667,363.6666666666667,363.6666666666667,363.6666666666667,363.6666666666667
2784,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,144.5,478.3333333333333,478.3333333333333
2785,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,88.33333333333333,88.33333333333333
2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,550.0,312.5,312.5,312.5,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0
2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,170.0,170.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,263.3333333333333,263.3333333333333
2789,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,87.5,87.5,87.5,87.5,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0
2790,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0
2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,171.0,171.0,171.0,171.0,244.75,244.75,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6
2792,0.0,0.0,0.0,0.0,0.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,195.0,195.0,195.0,195.0,195.0,195.0,267.3333333333333,267.3333333333333,267.3333333333333,267.3333333333333,267.3333333333333,267.3333333333333,267.3333333333333,267.3333333333333,267.3333333333333,267.3333333333333
2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,231.0,231.0,125.5,125.5,125.5,125.5,125.5,125.5,125.5,240.0,240.0,240.0,240.0,240.0,240.0
2794,614.3,614.3,614.3,614.3,614.3,614.3,614.3,614.3,614.3,385.22999999999996,314.1533333333333,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,286.47749999999996,279.18199999999996,279.18199999999996
2795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,145.5,145.5,145.5,145.5,386.6666666666667,386.6666666666667,386.6666666666667,386.6666666666667,386.6666666666667,386.6666666666667
2796,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,105.0,105.0,105.0,105.0,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667,299.6666666666667
2797,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333,579.0033333333333
2798,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0
2799,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,220.0,220.0,220.0,220.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,490.0,490.0,490.0,490.0,490.0,490.0
2801,333.57,333.57,333.57,333.57,333.57,333.57,333.57,333.57,333.57,333.57,333.57,333.57,176.785,176.785,176.785,176.785,176.785,176.785,176.785,176.785,176.785,176.785,126.19,126.19,126.19,126.19,126.19,126.19
2802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,601.0,601.0,601.0,601.0,601.0,601.0
2803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,170.5,170.5,170.5,170.5,170.5,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334,130.33333333333334
2804,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,284.5,233.66666666666666,233.66666666666666
2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0
2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.61,477.805,477.805,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334,485.2033333333334
2807,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,166.66666666666666,166.66666666666666
2808,504.31,504.31,504.31,504.31,504.31,504.31,504.31,504.31,504.31,504.31,504.31,504.31,504.31,504.31,277.155,277.155,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667,351.43666666666667
2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.94,559.94,559.94,559.94,559.94,559.94,541.2933333333334,541.2933333333334,541.2933333333334,541.2933333333334,541.2933333333334,541.2933333333334,541.2933333333334,541.2933333333334,541.2933333333334,541.2933333333334
