,True 300,True 301,True 302,True 303,True 304,True 305,True 306,True 307,True 308,True 309,True 310,True 311
1121,2686.9159090909093,2686.9159090909093,2686.9159090909093,2676.518099547511,2679.3941441441443,2690.7286995515697,2690.7286995515697,2680.566964285714,2680.566964285714,2725.526548672566,2741.6184210526317,2731.2034934497815
1122,1672.655,1664.1964539007092,1664.1964539007092,1653.2147887323943,1667.4270833333333,1667.4270833333333,1667.4270833333333,1656.6744827586206,1670.5496598639454,1661.0864864864864,1661.0864864864864,1650.595302013423
1123,2485.5452755905512,2485.5452755905512,2479.562745098039,2470.182421875,2479.62140077821,2481.3786821705426,2481.3786821705426,2472.119691119691,2472.119691119691,2483.1724137931033,2475.3155893536123,2466.2128787878787
1124,2638.885,2620.6782178217823,2620.6782178217823,2618.3063725490197,2620.6853658536584,2620.6853658536584,2620.6853658536584,2608.4519417475726,2620.7072115384613,2620.7072115384613,2626.923923444976,2605.2781990521325
1125,1062.3690476190477,1114.8117647058823,1114.8117647058823,1104.5023255813953,1146.9793103448276,1146.9793103448276,1146.9793103448276,1136.2045454545455,1136.2045454545455,1136.2045454545455,1136.2045454545455,1136.2045454545455
1126,1730.6157894736843,1781.4672413793105,1781.4672413793105,1753.9610169491525,1753.9610169491525,1753.9610169491525,1753.9610169491525,1726.9166666666667,1726.9166666666667,1726.9166666666667,1774.672131147541,1748.6129032258063
1127,3165.6723404255317,3165.6723404255317,3165.6723404255317,3153.263559322034,3170.076470588235,3170.076470588235,3170.076470588235,3157.844769874477,3173.2704166666667,3157.748559670782,3157.748559670782,3145.7975409836063
1128,2384.7615120274913,2384.7615120274913,2384.7615120274913,2369.582593856655,2378.663389830508,2378.663389830508,2378.663389830508,2371.2439189189186,2367.686287625418,2384.3773333333334,2381.63853820598,2375.986468646865
1129,1814.0341463414636,1814.0341463414636,1838.1145161290324,1825.1136000000001,1825.1136000000001,1825.1136000000001,1825.1136000000001,1812.2428571428572,1812.2428571428572,1808.6140625,1808.6140625,1796.0837209302324
1130,1681.8582524271844,1681.8582524271844,1681.8582524271844,1666.5384615384614,1685.5754716981132,1671.2242990654206,1671.2242990654206,1646.3660550458715,1664.909009009009,1664.909009009009,1664.909009009009,1650.7651785714286
1131,1553.49754601227,1553.49754601227,1553.49754601227,1553.0527272727275,1555.5283132530121,1555.5283132530121,1555.5283132530121,1546.7640718562875,1557.5124260355028,1557.5124260355028,1547.541520467836,1532.0167630057804
1132,2006.9811320754718,2006.9811320754718,2006.9811320754718,1989.4971962616823,1994.4927272727273,1994.4927272727273,1989.4972972972973,1972.935714285714,1998.2438596491227,2002.4939130434782,2002.4939130434782,1986.1827586206898
1133,2730.654268292683,2730.654268292683,2730.654268292683,2715.2363636363634,2732.251497005988,2732.251497005988,2732.251497005988,2717.1619047619047,2737.6188235294117,2737.6188235294117,2728.3345029239767,2713.5645348837206
1134,2622.503806228374,2622.503806228374,2623.943448275862,2629.9020547945206,2621.4962457337883,2625.4691525423727,2625.4691525423727,2621.775420875421,2627.639799331104,2628.797666666667,2623.0541528239205,2614.801655629139
1135,2797.801960784314,2797.801960784314,2797.801960784314,2780.157142857143,2777.014193548387,2796.1615384615384,2796.1615384615384,2778.956050955414,2766.1145569620253,2769.5844720496893,2769.5844720496893,2753.0438271604935
1136,2274.9322916666665,2274.9322916666665,2274.9322916666665,2255.39793814433,2264.7816326530615,2264.7816326530615,2264.7816326530615,2245.6464646464647,2245.6464646464647,2254.94,2262.3168316831684,2243.6960784313724
1137,3084.20703125,3084.20703125,3114.562015503876,3091.3230769230768,3112.5530303030305,3112.5530303030305,3112.5530303030305,3115.214179104478,3135.4683823529413,3135.4683823529413,3135.4683823529413,3113.020437956204
1138,3145.577714285714,3145.577714285714,3145.577714285714,3141.2203389830506,3141.2203389830506,3141.2203389830506,3141.2203389830506,3124.339325842697,3137.0692737430168,3137.0692737430168,3137.0692737430168,3120.3133333333335
1139,2880.854744525547,2873.022463768116,2873.022463768116,2853.9640287769785,2866.1347517730496,2858.6267605633802,2858.6267605633802,2840.232867132867,2856.395172413793,2885.4609589041097,2870.5938775510203,2852.677702702703
1140,2602.4342857142856,2602.4342857142856,2602.4342857142856,2599.2978723404253,2609.281690140845,2609.281690140845,2609.281690140845,2598.4283216783215,2608.2795138888887,2601.7456747404844,2594.6706896551723,2586.092439862543
1141,1235.2653543307088,1235.2653543307088,1235.2653543307088,1226.421875,1240.139534883721,1236.4503816793892,1236.4503816793892,1227.8992424242424,1241.193233082707,1237.5977777777778,1230.7036764705883,1222.4284671532848
1142,888.6933333333333,888.6933333333333,888.6933333333333,888.6933333333333,933.1409836065574,933.1409836065574,933.1409836065574,933.1409836065574,933.1409836065574,933.1409836065574,933.1409836065574,933.1409836065574
1143,2082.0941368078174,2088.321103896104,2088.321103896104,2082.031067961165,2078.360897435897,2096.9063694267516,2096.9063694267516,2090.6530158730156,2086.457911392405,2085.06802507837,2086.0521875,2079.903738317757
1144,3804.2242990654204,3804.2242990654204,3804.2242990654204,3770.3203703703703,3815.2899082568806,3815.2899082568806,3815.2899082568806,3781.834545454545,3781.834545454545,3781.834545454545,3765.781981981982,3733.3607142857145
1145,1485.6981949458484,1485.6981949458484,1485.6981949458484,1480.676618705036,1488.0825,1488.0825,1488.0825,1483.106049822064,1490.416254416961,1490.416254416961,1486.3302816901407,1481.3919298245614
1146,3413.985849056604,3413.4813084112147,3413.4813084112147,3394.462385321101,3426.1400000000003,3426.1400000000003,3426.1400000000003,3381.7160714285715,3409.045614035088,3409.045614035088,3409.045614035088,3380.984347826087
1147,1416.8324528301887,1416.8324528301887,1412.2954887218045,1406.3201492537312,1412.102962962963,1412.102962962963,1412.102962962963,1407.4099630996309,1416.3813186813186,1415.2156934306568,1415.2156934306568,1410.5356363636363
1148,2184.08203125,2184.08203125,2202.5,2187.5584615384614,2218.951145038168,2218.951145038168,2218.951145038168,2221.0315789473684,2221.0315789473684,2259.6805970149253,2255.9792592592594,2241.5198529411764
1149,1708.3333333333333,1708.3333333333333,1708.3333333333333,1689.350588235294,1689.350588235294,1691.8,1691.8,1673.180459770115,1672.3488636363638,1674.9067415730337,1674.9067415730337,1657.028888888889
1150,3448.9110344827586,3448.9110344827586,3448.9110344827586,3426.3431506849315,3440.1163265306122,3425.656081081081,3436.4906040268456,3414.733333333333,3428.8223684210525,3416.37012987013,3399.748387096774,3379.0576923076924
1151,2158.240449438202,2158.240449438202,2158.240449438202,2146.8787709497205,2167.285,2166.2613259668506,2166.2613259668506,2155.06978021978,2166.3535519125685,2161.2145945945945,2161.2145945945945,2150.2236559139783
1152,1625.2168674698796,1625.2168674698796,1625.2168674698796,1619.278,1621.4641434262949,1627.938492063492,1627.938492063492,1622.0782608695652,1626.196062992126,1626.9015625,1626.9015625,1621.0875486381324
1153,2200.217171717172,2200.217171717172,2200.217171717172,2202.19801980198,2261.9320388349515,2243.4615384615386,2243.4615384615386,2225.132380952381,2244.8198113207545,2232.860185185185,2232.860185185185,2206.363063063063
1154,3146.0148760330576,3146.0148760330576,3168.5885245901636,3142.9463414634147,3142.9463414634147,3142.9463414634147,3142.9463414634147,3118.8540322580648,3125.1032,3151.0944444444444,3151.0944444444444,3127.816535433071
1155,2881.9203389830504,2881.9203389830504,2881.9203389830504,2836.395,2836.395,2836.395,2836.395,2844.1935483870966,2844.1935483870966,2844.1935483870966,2844.1935483870966,2801.252380952381
1156,2681.7198412698413,2681.7198412698413,2688.88046875,2669.043410852713,2652.981538461538,2675.8606060606057,2715.6238805970147,2696.408888888889,2696.408888888889,2702.3347826086956,2685.771223021583,2667.249285714286
1157,3125.0421487603303,3125.0421487603303,3125.0421487603303,3112.802880658436,3127.18,3127.18,3127.18,3115.122764227642,3129.3072580645157,3129.3072580645157,3129.3072580645157,3117.369879518072
1158,2955.5067567567567,2955.5067567567567,2955.5067567567567,2920.6226666666666,2954.193421052632,2954.193421052632,2954.193421052632,2920.2740259740262,2933.3303797468357,2933.3303797468357,2946.66375,2915.230864197531
1159,2285.198611111111,2294.938408304498,2294.938408304498,2288.384827586207,2287.087671232877,2287.087671232877,2287.087671232877,2280.6088737201367,2279.3776271186443,2296.677027027027,2300.257239057239,2293.806375838926
1160,3049.9136792452828,3049.9136792452828,3051.369483568075,3037.6504672897195,3054.3898148148146,3054.3898148148146,3054.3898148148146,3040.832718894009,3057.313698630137,3057.313698630137,3045.689545454545,3032.385972850679
1161,1323.1287162162162,1320.0878787878787,1320.0878787878787,1321.689966555184,1323.0376666666666,1319.5458471760796,1319.5458471760796,1315.5291390728476,1323.6572368421052,1320.2091803278688,1320.2091803278688,1316.206862745098
1162,3310.373275862069,3310.373275862069,3311.994017094017,3284.672033898305,3318.3025,3318.3025,3318.3025,3291.613223140496,3324.3105691056912,3324.3105691056912,3309.5983870967743,3261.30873015873
1163,1892.2736842105262,2044.676923076923,2044.676923076923,2000.08,2000.08,2000.08,2000.08,1971.5738095238096,1971.5738095238096,1971.5738095238096,2058.0023255813953,2014.334090909091
1164,3575.52,3575.52,3575.52,3574.0711267605634,3566.5601398601398,3573.2854166666666,3573.2854166666666,3557.3479452054794,3552.195918367347,3558.8364864864866,3558.8364864864866,3535.6233333333334
1165,2192.5592814371257,2192.5592814371257,2192.5592814371257,2189.062130177515,2190.2470930232557,2200.748554913295,2200.748554913295,2188.5120689655173,2174.528977272727,2192.6783333333333,2192.6783333333333,2180.8801104972376
1166,2857.3356756756757,2875.973796791444,2875.973796791444,2861.0882978723403,2861.0882978723403,2880.0656249999997,2880.0656249999997,2865.5870466321244,2857.4139175257733,2879.9147959183674,2883.0624365482236,2868.8914141414143
1167,2587.43407079646,2587.43407079646,2587.43407079646,2576.5259911894273,2590.9582608695655,2590.9582608695655,2590.9582608695655,2583.2456896551726,2594.8197424892705,2593.6837606837607,2585.8382978723403,2575.272457627119
1168,2205.904761904762,2205.904761904762,2205.904761904762,2197.884980237154,2196.881496062992,2206.509411764706,2206.509411764706,2198.6265625,2191.044357976654,2199.588416988417,2199.588416988417,2191.838846153846
1169,3625.724113475177,3625.724113475177,3625.724113475177,3601.012676056338,3601.012676056338,3622.711888111888,3622.711888111888,3598.4319444444445,3594.5806896551726,3615.8780821917803,3615.8780821917803,3592.3503401360545
1170,2536.5428571428574,2536.5428571428574,2536.5428571428574,2513.640404040404,2516.6376237623763,2516.6376237623763,2516.6376237623763,2510.17572815534,2518.606730769231,2514.8877358490563,2514.8877358490563,2493.985046728972
1171,2755.875903614458,2755.875903614458,2755.875903614458,2744.589285714286,2759.201183431953,2759.201183431953,2759.201183431953,2743.821176470588,2748.102923976608,2753.98612716763,2753.98612716763,2738.9350574712644
1172,2555.208943089431,2555.208943089431,2555.208943089431,2558.161904761905,2566.5689922480624,2557.9107692307693,2579.6061068702293,2553.3646616541355,2524.893382352941,2537.003623188406,2550.982014388489,2533.31
1173,3071.0307692307692,3071.0307692307692,3071.0307692307692,3044.9169811320758,3056.403738317757,3056.403738317757,3056.403738317757,3029.839814814815,3031.788181818182,3031.788181818182,3031.788181818182,3003.8142857142857
1174,4310.061333333333,4310.061333333333,4310.061333333333,4256.9315789473685,4315.205194805195,4281.676923076923,4281.676923076923,4213.25625,4213.25625,4269.191358024691,4265.908536585366,4205.725
1175,3396.046357615894,3396.046357615894,3393.440789473684,3372.376470588235,3399.447435897436,3378.387261146497,3374.0936708860763,3354.200628930818,3371.1795031055904,3358.238414634146,3358.238414634146,3339.651515151515
1176,3140.615094339623,3140.615094339623,3140.615094339623,3145.9647940074906,3153.206691449814,3147.38,3153.0354243542433,3142.1293040293044,3185.662909090909,3179.8452898550727,3179.8452898550727,3168.9422382671482
1177,1826.773202614379,1826.773202614379,1826.773202614379,1815.9902597402597,1832.016129032258,1832.016129032258,1832.016129032258,1821.3596153846152,1815.4910828025477,1815.4910828025477,1815.4910828025477,1815.4910828025477
1178,4037.245871559633,4037.245871559633,4037.245871559633,4002.5836363636363,3995.9482142857146,4030.4353982300886,4030.4353982300886,3997.417543859649,4008.4139130434783,3997.1344827586204,3992.0307692307692,3960.522033898305
1179,3002.7782312925174,3014.245945945946,3014.245945945946,2995.34966442953,3006.254,3025.417880794702,3025.417880794702,3006.938157894737,3032.686928104575,3014.292857142857,3018.716774193548,3000.8621794871797
1180,3274.7572413793105,3274.7572413793105,3274.7572413793105,3240.5591836734693,3263.8402684563757,3271.188,3271.188,3250.0019867549668,3250.0019867549668,3247.818954248366,3247.818954248366,3227.127922077922
1181,4291.030827067669,4291.030827067669,4293.336567164179,4286.554411764706,4316.7036496350365,4316.7036496350365,4316.7036496350365,4308.899285714286,4319.457042253522,4319.457042253522,4319.457042253522,4291.027972027972
1182,3067.734375,3067.734375,3071.5721649484535,3041.0173469387755,3074.037373737374,3058.657,3058.657,3059.2999999999997,3099.598058252427,3084.5634615384615,3084.5634615384615,3055.8314285714287
1183,1563.700847457627,1560.140336134454,1560.140336134454,1549.009917355372,1544.359349593496,1556.9854838709678,1556.9854838709678,1545.6312,1526.38203125,1530.5146153846154,1530.5146153846154,1519.808396946565
1184,3293.554237288136,3293.554237288136,3293.554237288136,3267.363865546218,3301.7774999999997,3301.7774999999997,3301.7774999999997,3276.094214876033,3291.0926829268296,3291.0926829268296,3291.0926829268296,3265.981451612903
1185,2518.7943699731904,2518.7943699731904,2530.2414438502674,2524.200533333333,2526.0323607427054,2523.1641160949866,2523.1641160949866,2517.213947368421,2519.058376963351,2516.2638020833333,2514.922857142857,2509.0976683937824
1186,1896.8787499999999,1896.8787499999999,1904.0535825545169,1893.0414860681115,1895.3643076923079,1895.3643076923079,1896.6055214723926,1891.375229357798,1893.0993920972644,1888.1596969696968,1886.987009063444,1881.9015060240965
1187,3195.556862745098,3195.556862745098,3191.04025974026,3171.785161290323,3194.7096153846155,3201.6859872611467,3201.6859872611467,3182.612025316456,3200.633333333333,3207.441875,3207.441875,3188.7664596273294
1188,2168.7613636363635,2168.7613636363635,2168.2443609022557,2152.624626865672,2154.7423357664234,2154.7423357664234,2154.7423357664234,2143.679856115108,2132.386524822695,2160.1830985915494,2158.5034965034965,2143.904861111111
1189,2111.32427184466,2111.32427184466,2111.32427184466,2091.7740384615386,2091.7740384615386,2091.7740384615386,2091.7740384615386,2072.9257142857145,2072.9257142857145,2069.4075471698116,2069.4075471698116,2051.2654205607478
1190,2353.931135531135,2351.0335766423354,2351.0335766423354,2342.7909090909093,2344.75,2344.75,2344.75,2336.6591397849465,2337.8460714285716,2383.840070921986,2383.840070921986,2373.550352112676
1191,2711.3437246963563,2711.3437246963563,2715.733467741936,2705.5738955823294,2716.3289682539685,2716.3289682539685,2716.3289682539685,2706.2671936758893,2714.1670588235293,2714.1670588235293,2714.1670588235293,2694.503488372093
1192,1938.3790322580646,1938.3790322580646,1938.3790322580646,1899.9875,1918.0646153846153,1918.0646153846153,1918.0646153846153,1890.4363636363637,1908.1164179104478,1908.1164179104478,1908.1164179104478,1921.4086956521742
1193,2186.4326923076924,2186.4326923076924,2186.4326923076924,2166.3142857142857,2182.6168224299067,2182.6168224299067,2182.6168224299067,2163.149074074074,2164.578899082569,2179.0645454545456,2179.0645454545456,2154.120353982301
1194,1610.275,1610.275,1610.275,1604.2243781094526,1606.678712871287,1604.675369458128,1604.675369458128,1598.6941176470586,1598.6941176470586,1601.1339805825241,1601.1285024154588,1595.1841346153847
1195,1440.1463104325699,1440.1463104325699,1439.993654822335,1439.750505050505,1441.847619047619,1441.7555,1438.5341645885285,1436.0508684863523,1439.1049382716049,1438.0577395577395,1438.0577395577395,1434.675980392157
1196,3661.9440816326533,3661.9440816326533,3661.9440816326533,3647.1125506072876,3665.0354838709677,3654.171887550201,3654.171887550201,3628.0876494023905,3622.5793650793653,3640.2450592885375,3640.2450592885375,3626.9586614173227
1197,1923.8,1923.8,1923.8,1919.0,1924.954128440367,1924.954128440367,1924.954128440367,1908.9027272727271,1918.761607142857,1918.761607142857,1924.4362831858407,1909.8184210526315
1198,1162.2664835164835,1162.2664835164835,1162.2664835164835,1156.4262295081967,1162.010752688172,1161.1016042780748,1161.1016042780748,1155.4409574468084,1170.0626315789473,1166.1088541666666,1161.621243523316,1156.068556701031
1199,2619.6585585585585,2619.6585585585585,2619.6585585585585,2597.2374999999997,2673.3878260869565,2653.6344827586204,2653.6344827586204,2631.745299145299,2651.127731092437,2661.530578512397,2651.6,2630.5861788617885
1200,2607.774011299435,2607.774011299435,2607.774011299435,2603.9882681564245,2603.9882681564245,2593.4105555555557,2593.4105555555557,2580.520994475138,2592.5262295081966,2592.5262295081966,2592.5262295081966,2579.915217391304
1201,2721.391666666667,2721.391666666667,2721.391666666667,2709.0853658536585,2738.4565217391305,2738.4565217391305,2738.4565217391305,2726.2985576923074,2730.4693779904305,2736.5147619047616,2734.91990521327,2722.9249999999997
1202,3873.8518518518517,3873.8518518518517,3873.8518518518517,3805.5072727272727,3885.4446428571428,3885.4446428571428,3885.4446428571428,3819.1807017543856,3819.1807017543856,3896.1258620689655,3892.2549999999997,3830.0540983606556
1203,2868.6532258064517,2868.6532258064517,2868.6532258064517,2827.695238095238,2854.66875,2854.66875,2854.66875,2815.353846153846,2851.5223880597014,2856.6470588235293,2856.6470588235293,2819.827536231884
1204,3675.683574879227,3675.683574879227,3667.2427884615386,3650.138277511962,3671.3328571428574,3671.3328571428574,3671.3328571428574,3643.882547169811,3676.2211267605635,3676.2211267605635,3676.2211267605635,3659.411214953271
1205,2796.919318181818,2796.919318181818,2796.919318181818,2770.633333333333,2804.1304347826085,2779.3548387096776,2779.3548387096776,2752.159574468085,2796.178947368421,2798.3020833333335,2799.3505154639174,2772.9744897959185
1206,1765.5505376344088,1765.5505376344088,1761.1297872340426,1743.5515789473684,1749.2229166666666,1766.581443298969,1766.581443298969,1749.4836734693877,1727.994,1739.3242718446602,1739.3242718446602,1723.3278846153846
1207,1514.7818181818184,1514.7818181818184,1514.7818181818184,1496.079104477612,1496.079104477612,1496.079104477612,1496.079104477612,1477.6264705882354,1477.6264705882354,1477.6264705882354,1467.8057971014493,1466.3084507042254
1208,3283.748214285714,3283.748214285714,3302.1875739644966,3283.921764705882,3299.0622093023253,3299.0622093023253,3295.252601156069,3296.405714285714,3308.590909090909,3310.9774011299437,3305.8595505617977,3288.4452513966476
1209,1737.1097744360902,1737.1097744360902,1745.7880597014926,1733.7362962962964,1725.2802919708029,1744.1840579710145,1743.8661870503597,1732.2292857142857,1724.0922535211268,1736.2594405594407,1731.8409722222223,1713.6000000000001
1210,2888.5789473684213,2888.5789473684213,2883.4608695652173,2859.837931034483,2874.9,2874.9,2894.438655462185,2871.545,2877.523966942149,2900.347540983607,2900.347540983607,2877.9479674796744
1211,3532.0384615384614,3538.211956521739,3538.211956521739,3521.5642105263155,3521.5642105263155,3521.5642105263155,3521.5642105263155,3465.9071428571433,3500.867676767677,3483.8590000000004,3483.8590000000004,3451.4712871287124
1212,2293.8354838709674,2293.8354838709674,2298.6848,2275.5,2294.58203125,2294.58203125,2294.58203125,2277.5751937984496,2290.6198473282443,2290.6198473282443,2274.0242424242424,2243.929104477612
1213,3731.642424242424,3731.642424242424,3731.642424242424,3695.2659999999996,3744.817821782178,3742.1039215686274,3742.1039215686274,3735.4624999999996,3735.4624999999996,3706.7556603773583,3706.7556603773583,3673.044859813084
1214,2978.629761904762,2978.629761904762,2978.629761904762,2939.243023255814,2952.6465909090907,2952.6465909090907,2935.0322222222226,2916.535869565217,2929.567021276596,2929.567021276596,2929.567021276596,2890.6583333333333
1215,3289.561627906977,3289.561627906977,3289.561627906977,3254.865909090909,3285.41797752809,3285.41797752809,3285.41797752809,3251.0255555555555,3280.9483516483515,3280.9483516483515,3280.9483516483515,3257.0301075268817
1216,1861.5525423728814,1948.8600000000001,1948.8600000000001,1921.811475409836,1921.811475409836,1942.4274193548388,1942.4274193548388,1916.8174603174602,1930.6171875,1930.6171875,1930.6171875,1907.1815384615386
1217,1719.8205020920502,1719.8205020920502,1719.8205020920502,1713.0408333333332,1713.0408333333332,1720.0652892561984,1720.3942386831275,1708.331020408163,1704.191463414634,1711.1173387096774,1711.1173387096774,1704.5510040160643
1218,2949.8,2978.117894736842,2978.117894736842,2964.0948979591835,2964.0948979591835,2982.518181818182,2982.518181818182,2944.5392156862745,2944.5392156862745,2962.4368932038833,2962.4368932038833,2935.9682692307692
1219,2473.1634615384614,2473.1634615384614,2473.1634615384614,2427.8547169811322,2427.8547169811322,2436.2277777777776,2436.2277777777776,2393.4345454545455,2393.4345454545455,2393.4345454545455,2393.4345454545455,2325.4315789473685
1220,2723.7549019607845,2723.7549019607845,2723.7549019607845,2768.7619047619046,2759.0754716981132,2759.0754716981132,2759.0754716981132,2733.9878504672897,2746.611926605505,2746.611926605505,2746.611926605505,2722.411818181818
1221,3201.6596899224805,3201.6596899224805,3201.6596899224805,3178.5523076923077,3166.1045454545456,3199.442105263158,3199.442105263158,3176.8917910447763,3163.0407407407406,3164.8345588235293,3164.8345588235293,3167.6333333333337
1222,3786.089534883721,3786.089534883721,3798.893103448276,3756.825,3802.096629213483,3802.096629213483,3817.6288888888885,3753.0434782608695,3761.340425531915,3761.340425531915,3761.340425531915,3722.638947368421
1223,4225.297368421052,4225.297368421052,4213.367320261437,4215.032903225806,4224.474999999999,4224.474999999999,4224.474999999999,4198.770063694267,4212.068987341772,4221.351572327044,4204.968125,4162.607407407408
1224,1809.5155251141553,1809.5155251141553,1809.5155251141553,1801.6831818181818,1803.218552036199,1809.5644144144144,1802.2569506726456,1811.9595555555557,1811.9595555555557,1819.576651982379,1819.576651982379,1811.844298245614
1225,2810.533181818182,2802.1597285067874,2802.1597285067874,2784.6035874439463,2799.9626666666663,2792.883185840708,2792.883185840708,2780.9577092511013,2796.0803493449785,2787.8365217391306,2787.8365217391306,2776.087878787879
1226,2335.473913043478,2335.473913043478,2311.3148936170214,2265.2062499999997,2265.2062499999997,2265.2062499999997,2274.0795918367344,2230.6679999999997,2230.6679999999997,2230.6679999999997,2230.6679999999997,2230.6679999999997
1227,2518.5528925619838,2518.5528925619838,2518.5528925619838,2499.4877049180327,2487.5362903225805,2516.332,2516.332,2497.9785714285713,2486.42421875,2514.335658914729,2499.9946153846154,2482.4351145038167
1228,2395.713861386139,2395.713861386139,2425.1676470588236,2403.68640776699,2399.7685714285717,2399.7685714285717,2399.7685714285717,2379.2245283018865,2392.1196261682244,2370.585321100917,2370.585321100917,2351.102727272727
1229,1829.9378472222222,1829.9378472222222,1830.180276816609,1824.538275862069,1831.8907534246575,1831.8907534246575,1834.8535836177473,1829.3030612244897,1836.5239864864864,1836.5239864864864,1830.9464646464646,1825.423154362416
1230,3356.495081967213,3356.495081967213,3356.495081967213,3330.3764227642278,3319.5266129032257,3351.0824,3351.0824,3325.4031746031746,3322.8409448818898,3375.5798449612403,3392.0753846153843,3367.0763358778627
1231,2827.183695652174,2827.183695652174,2827.183695652174,2815.521276595745,2802.75,2802.75,2802.75,2775.0154639175257,2816.2979797979797,2816.2979797979797,2832.935,2805.8940594059404
1232,1577.9444444444443,1569.6424418604652,1569.6424418604652,1561.1763005780347,1568.2357954545455,1568.2357954545455,1568.2357954545455,1559.993220338983,1555.803351955307,1562.567955801105,1562.0593406593407,1554.046994535519
1233,2976.2277777777776,2976.2277777777776,2976.2277777777776,2967.648387096774,2994.8329787234043,2990.003157894737,2971.3572916666667,2941.6938144329897,2943.1040404040405,2939.033,2940.0326732673266,2911.9745098039216
1234,1775.4484978540772,1775.4484978540772,1775.4484978540772,1768.1777777777777,1769.2451063829785,1776.0745762711863,1776.0745762711863,1768.917299578059,1768.917299578059,1776.7087866108789,1776.7087866108789,1769.6020833333334
1235,2613.4443243243245,2626.2752688172045,2626.2752688172045,2612.9208556149733,2606.7351063829788,2607.6431578947368,2616.503664921466,2603.6526041666666,2597.6751295336785,2611.532474226804,2605.319487179487,2592.775
1236,1646.5221674876848,1646.5221674876848,1657.078431372549,1649.4039024390243,1659.143961352657,1659.143961352657,1659.143961352657,1651.5278846153847,1653.7980861244018,1661.1085714285714,1661.1085714285714,1648.0075471698112
1237,1467.7693950177936,1467.7693950177936,1467.0326241134753,1459.6404929577466,1466.462807017544,1484.585017421603,1484.585017421603,1476.2636678200693,1473.7075862068966,1480.5246575342467,1480.5246575342467,1475.6774744027305
1238,1349.2777777777778,1349.2777777777778,1349.2777777777778,1324.5282608695652,1324.5282608695652,1324.5282608695652,1324.5282608695652,1299.6229166666667,1299.6229166666667,1299.6229166666667,1293.5081632653062,1271.664
1239,4271.522935779816,4271.522935779816,4283.6,4245.801801801802,4289.089285714285,4289.089285714285,4321.929203539823,4284.722807017544,4326.542608695652,4326.542608695652,4326.542608695652,4289.950862068966
1240,3276.531967213115,3276.531967213115,3276.531967213115,3251.6138211382113,3234.407258064516,3269.34,3269.34,3245.163492063492,3228.4141732283465,3262.575,3265.810852713178,3242.5315384615383
1241,3030.3802631578947,3030.3802631578947,3006.609090909091,3026.4551282051284,3026.4551282051284,3065.1582278481014,3065.1582278481014,3051.04875,3051.04875,3072.779268292683,3072.779268292683,3037.5614457831325
1242,2763.5151515151515,2763.5151515151515,2763.5151515151515,2758.0928143712576,2764.5208333333335,2764.5208333333335,2764.5208333333335,2748.7100591715975,2748.7100591715975,2755.1176470588234,2755.1176470588234,2739.2397660818715
1243,2196.3052325581393,2196.3052325581393,2196.3052325581393,2184.450867052023,2187.9367816091954,2189.1657142857143,2189.1657142857143,2177.5539772727275,2181.0197740112994,2182.266853932584,2182.266853932584,2171.1290502793295
1244,3715.130303030303,3715.130303030303,3715.130303030303,3663.9328358208954,3721.110294117647,3721.110294117647,3721.110294117647,3671.427536231884,3671.427536231884,3726.864285714286,3726.864285714286,3647.2194444444444
1245,2622.238345864662,2622.238345864662,2622.238345864662,2622.333955223881,2624.3624535315985,2624.3624535315985,2624.3624535315985,2615.2188888888886,2621.978388278388,2621.978388278388,2621.978388278388,2615.3578181818184
1246,3915.4903999999997,3915.4903999999997,3901.5579365079366,3872.6551181102363,3904.5796875,3904.5796875,3904.5796875,3875.9480620155036,3875.9480620155036,3907.3561538461536,3899.668939393939,3872.012030075188
1247,1607.5,1607.5,1607.5,1607.5,1607.5,1607.5,1607.5,1607.5,1607.5,1607.5,1607.5,1607.5
1248,2495.123163841808,2495.123163841808,2483.914606741573,2470.7932960893854,2468.2,2483.657458563536,2483.657458563536,2488.451912568306,2481.177717391304,2493.5844086021507,2493.5844086021507,2480.885561497326
1249,2626.2149019607846,2626.2149019607846,2626.2149019607846,2616.40390625,2627.5929961089496,2626.2573643410856,2626.2573643410856,2609.775769230769,2609.775769230769,2619.529389312977,2619.529389312977,2610.0117870722434
1250,3638.0247058823525,3638.0247058823525,3618.9779069767437,3578.286206896552,3602.1674157303373,3602.1674157303373,3627.698888888889,3588.7956043956046,3623.2869565217393,3625.6172043010756,3625.6172043010756,3587.963829787234
1251,2491.146153846154,2491.146153846154,2491.146153846154,2468.675238095238,2489.55046728972,2489.55046728972,2489.55046728972,2467.6805555555557,2497.729357798165,2488.0045454545457,2488.0045454545457,2476.650892857143
1252,3339.7311827956987,3339.7311827956987,3322.2872340425533,3289.671875,3289.671875,3306.627551020408,3280.2979797979797,3248.386,3250.124752475247,3302.398039215686,3302.398039215686,3271.1951456310676
1253,1950.2224489795917,1950.2224489795917,1950.2224489795917,1934.5747474747475,1934.5747474747475,1934.5747474747475,1934.5747474747475,1919.2,1919.2,1919.2,1919.2,1924.450980392157
1254,1674.317142857143,1674.317142857143,1674.317142857143,1669.7649572649573,1676.0522598870057,1676.0522598870057,1676.0522598870057,1671.5608450704224,1666.8686274509803,1673.117270194986,1669.1363888888889,1664.6905817174516
