,a,customer_id,CustomerID,OrderDate,quantity,ItemProfit,WeekID,DayID
797,4095.0,14366.0,1394.0,1997-02-21,1.0,12.49,7,51
798,4096.0,14382.0,1395.0,1997-02-21,3.0,35.31,7,51
799,4099.0,14401.0,1397.0,1997-02-21,2.0,28.34,7,51
800,4100.0,14417.0,1398.0,1997-02-21,3.0,37.51,7,51
801,4104.0,14418.0,1399.0,1997-02-21,1.0,11.77,7,51
802,4105.0,14438.0,1400.0,1997-02-21,2.0,27.94,7,51
803,4107.0,14439.0,1401.0,1997-02-21,1.0,15.96,7,51
804,4108.0,14441.0,1402.0,1997-02-21,2.0,21.74,7,51
805,4110.0,14456.0,1403.0,1997-02-21,1.0,14.99,7,51
806,4111.0,14474.0,1404.0,1997-02-21,1.0,12.49,7,51
807,4112.0,14489.0,1405.0,1997-02-21,1.0,14.79,7,51
808,4113.0,14501.0,1406.0,1997-02-21,1.0,35.99,7,51
809,4114.0,14503.0,1407.0,1997-02-21,1.0,13.97,7,51
810,4116.0,14519.0,1408.0,1997-02-21,1.0,9.97,7,51
811,4123.0,14520.0,1409.0,1997-02-21,1.0,14.99,7,51
812,4124.0,14539.0,1410.0,1997-02-21,1.0,11.77,7,51
813,4125.0,14548.0,1411.0,1997-02-21,1.0,20.78,7,51
814,4128.0,14554.0,1412.0,1997-02-21,1.0,9.98,7,51
815,563.0,1919.0,170.0,1997-09-27,1.0,14.49,38,269
816,4478.0,15572.0,1517.0,1997-09-27,1.0,11.49,38,269
817,4497.0,15674.0,1525.0,1997-09-27,2.0,23.48,38,269
818,4722.0,16447.0,1608.0,1997-09-27,1.0,12.99,38,269
819,564.0,1919.0,170.0,1997-11-29,1.0,13.99,47,332
820,2123.0,7587.0,720.0,1997-11-29,1.0,12.99,47,332
821,6763.0,23163.0,2305.0,1997-11-29,1.0,11.49,47,332
822,6764.0,23163.0,2305.0,1997-11-29,1.0,17.49,47,332
823,565.0,1919.0,170.0,1998-04-11,1.0,14.49,66,465
824,610.0,2053.0,183.0,1997-11-14,2.0,20.98,45,317
825,1240.0,4504.0,414.0,1997-11-14,2.0,19.98,45,317
826,1831.0,4819.0,613.0,1997-11-14,1.0,11.49,45,317
827,1897.0,6898.0,648.0,1997-11-14,1.0,10.49,45,317
828,2438.0,8897.0,839.0,1997-11-14,1.0,15.49,45,317
829,611.0,2053.0,183.0,1998-04-21,2.0,16.98,67,475
830,612.0,2053.0,183.0,1998-05-08,1.0,14.99,70,492
831,623.0,2099.0,187.0,1997-02-07,1.0,13.77,5,37
832,936.0,3318.0,306.0,1997-02-07,1.0,14.37,5,37
833,1895.0,6898.0,648.0,1997-02-07,1.0,9.98,5,37
834,2840.0,10196.0,981.0,1997-02-07,3.0,30.31,5,37
835,2843.0,10220.0,982.0,1997-02-07,1.0,16.7,5,37
836,2847.0,10227.0,983.0,1997-02-07,1.0,13.97,5,37
837,2849.0,10245.0,984.0,1997-02-07,1.0,13.97,5,37
838,2858.0,10260.0,986.0,1997-02-07,2.0,28.93,5,37
839,2859.0,10279.0,987.0,1997-02-07,2.0,28.34,5,37
840,2860.0,10282.0,988.0,1997-02-07,1.0,14.96,5,37
841,2862.0,10299.0,989.0,1997-02-07,2.0,39.98,5,37
842,2870.0,10319.0,991.0,1997-02-07,1.0,13.97,5,37
843,2872.0,10351.0,993.0,1997-02-07,3.0,30.31,5,37
844,2877.0,10386.0,995.0,1997-02-07,2.0,29.73,5,37
845,2878.0,10403.0,996.0,1997-02-07,3.0,45.68,5,37
846,2879.0,10421.0,997.0,1997-02-07,1.0,11.77,5,37
847,2880.0,10438.0,998.0,1997-02-07,2.0,28.76,5,37
848,2881.0,10440.0,999.0,1997-02-07,1.0,10.78,5,37
849,2891.0,10453.0,1001.0,1997-02-07,1.0,38.77,5,37
850,2892.0,10478.0,1002.0,1997-02-07,1.0,11.77,5,37
851,2895.0,10492.0,1004.0,1997-02-07,2.0,27.94,5,37
852,2896.0,10497.0,1005.0,1997-02-07,2.0,27.53,5,37
853,2898.0,10506.0,1006.0,1997-02-07,1.0,14.37,5,37
854,624.0,2099.0,187.0,1997-03-05,1.0,9.97,9,63
855,3078.0,11203.0,1075.0,1997-03-05,1.0,19.99,9,63
856,5157.0,7423.0,1758.0,1997-03-05,2.0,25.54,9,63
857,5158.0,12739.0,1759.0,1997-03-05,2.0,15.56,9,63
858,5181.0,17903.0,1763.0,1997-03-05,1.0,15.36,9,63
859,5185.0,17987.0,1764.0,1997-03-05,2.0,30.15,9,63
860,5186.0,18002.0,1765.0,1997-03-05,1.0,11.97,9,63
861,5193.0,18012.0,1767.0,1997-03-05,1.0,15.9,9,63
862,5206.0,18033.0,1769.0,1997-03-05,1.0,17.9,9,63
863,5218.0,18038.0,1771.0,1997-03-05,1.0,11.77,9,63
864,5238.0,18048.0,1773.0,1997-03-05,2.0,35.35,9,63
865,5239.0,18057.0,1774.0,1997-03-05,2.0,17.96,9,63
866,5243.0,18069.0,1775.0,1997-03-05,2.0,23.49,9,63
867,5246.0,18083.0,1776.0,1997-03-05,3.0,37.97,9,63
868,5254.0,18096.0,1778.0,1997-03-05,1.0,14.49,9,63
869,5255.0,18116.0,1779.0,1997-03-05,2.0,17.74,9,63
870,5256.0,18135.0,1780.0,1997-03-05,1.0,14.37,9,63
871,5257.0,18138.0,1781.0,1997-03-05,2.0,19.96,9,63
872,5261.0,18150.0,1782.0,1997-03-05,3.0,38.9,9,63
873,5264.0,18166.0,1784.0,1997-03-05,1.0,11.77,9,63
874,5265.0,18183.0,1785.0,1997-03-05,1.0,12.77,9,63
875,5266.0,18187.0,1786.0,1997-03-05,1.0,8.97,9,63
876,5276.0,18198.0,1787.0,1997-03-05,3.0,41.7,9,63
877,5277.0,18213.0,1788.0,1997-03-05,1.0,11.77,9,63
878,5294.0,18232.0,1791.0,1997-03-05,2.0,16.73,9,63
879,5295.0,18235.0,1792.0,1997-03-05,1.0,14.99,9,63
880,5298.0,18249.0,1793.0,1997-03-05,3.0,43.11,9,63
881,5307.0,18268.0,1795.0,1997-03-05,2.0,32.48,9,63
882,5311.0,18272.0,1796.0,1997-03-05,1.0,18.76,9,63
883,5312.0,18289.0,1797.0,1997-03-05,2.0,25.74,9,63
884,625.0,2099.0,187.0,1998-02-20,1.0,12.49,59,415
885,2836.0,10193.0,979.0,1998-02-20,1.0,14.99,59,415
886,5097.0,17717.0,1737.0,1998-02-20,1.0,32.49,59,415
887,5467.0,15045.0,1857.0,1998-02-20,1.0,11.88,59,415
888,649.0,2202.0,197.0,1997-01-20,2.0,27.13,2,19
889,1039.0,3584.0,332.0,1997-01-20,1.0,11.77,2,19
890,1312.0,3089.0,444.0,1997-01-20,2.0,29.92,2,19
891,1316.0,4365.0,445.0,1997-01-20,2.0,18.56,2,19
892,1325.0,4842.0,447.0,1997-01-20,1.0,14.99,2,19
893,1326.0,4854.0,448.0,1997-01-20,1.0,18.36,2,19
894,1328.0,4868.0,449.0,1997-01-20,1.0,14.96,2,19
895,1334.0,4875.0,452.0,1997-01-20,2.0,25.74,2,19
896,1339.0,4890.0,454.0,1997-01-20,2.0,30.72,2,19
897,1341.0,4892.0,455.0,1997-01-20,2.0,29.92,2,19
898,1356.0,4907.0,457.0,1997-01-20,1.0,19.99,2,19
899,1361.0,4911.0,458.0,1997-01-20,2.0,23.73,2,19
900,1363.0,4947.0,460.0,1997-01-20,3.0,43.89,2,19
901,1377.0,4972.0,463.0,1997-01-20,2.0,29.33,2,19
902,1383.0,4987.0,465.0,1997-01-20,2.0,23.96,2,19
903,1388.0,5006.0,467.0,1997-01-20,3.0,16.31,2,19
904,1390.0,5008.0,468.0,1997-01-20,3.0,41.91,2,19
905,1401.0,5038.0,471.0,1997-01-20,1.0,14.37,2,19
906,1404.0,5048.0,472.0,1997-01-20,3.0,40.73,2,19
907,1405.0,5066.0,473.0,1997-01-20,1.0,9.98,2,19
908,1406.0,5072.0,474.0,1997-01-20,2.0,26.76,2,19
909,1410.0,5089.0,475.0,1997-01-20,2.0,30.86,2,19
910,1411.0,5105.0,476.0,1997-01-20,3.0,34.31,2,19
911,1419.0,5130.0,478.0,1997-01-20,1.0,19.99,2,19
912,651.0,2217.0,198.0,1997-11-02,1.0,29.49,43,305
913,5602.0,19303.0,1897.0,1997-11-02,2.0,32.48,43,305
914,657.0,2254.0,201.0,1997-01-10,2.0,21.54,1,9
915,658.0,2272.0,202.0,1997-01-10,1.0,12.49,1,9
916,661.0,2289.0,203.0,1997-01-10,1.0,16.7,1,9
917,664.0,2294.0,204.0,1997-01-10,2.0,28.35,1,9
918,665.0,2319.0,205.0,1997-01-10,1.0,10.77,1,9
919,668.0,2336.0,207.0,1997-01-10,1.0,12.99,1,9
920,671.0,2363.0,209.0,1997-01-10,1.0,14.37,1,9
921,687.0,2398.0,212.0,1997-01-10,1.0,31.98,1,9
922,688.0,2419.0,213.0,1997-01-10,1.0,13.97,1,9
923,690.0,2442.0,214.0,1997-01-10,1.0,14.96,1,9
924,691.0,2445.0,215.0,1997-01-10,1.0,19.99,1,9
925,695.0,2455.0,216.0,1997-01-10,1.0,14.96,1,9
926,662.0,2289.0,203.0,1997-07-01,1.0,15.96,25,181
927,1090.0,3911.0,358.0,1997-07-01,1.0,13.97,25,181
928,1829.0,4819.0,613.0,1997-07-01,1.0,11.77,25,181
929,3782.0,13350.0,1286.0,1997-07-01,1.0,14.79,25,181
930,3904.0,13701.0,1327.0,1997-07-01,1.0,11.97,25,181
931,4732.0,16329.0,1611.0,1997-07-01,2.0,26.13,25,181
932,5195.0,18012.0,1767.0,1997-07-01,1.0,9.99,25,181
933,5535.0,17913.0,1886.0,1997-07-01,1.0,13.97,25,181
934,663.0,2289.0,203.0,1997-08-15,1.0,27.77,32,226
935,667.0,2331.0,206.0,1997-05-16,1.0,14.96,19,135
936,3083.0,11207.0,1076.0,1997-05-16,1.0,11.77,19,135
937,6376.0,21782.0,2161.0,1997-05-16,3.0,43.51,19,135
938,6400.0,21853.0,2168.0,1997-05-16,1.0,14.37,19,135
939,670.0,2361.0,208.0,1997-01-12,2.0,34.27,1,11
940,770.0,2765.0,245.0,1997-01-12,1.0,10.77,1,11
941,772.0,2790.0,247.0,1997-01-12,2.0,29.58,1,11
942,775.0,2803.0,248.0,1997-01-12,1.0,19.99,1,11
943,776.0,2813.0,249.0,1997-01-12,2.0,26.73,1,11
944,778.0,2820.0,250.0,1997-01-12,2.0,31.78,1,11
945,782.0,2821.0,251.0,1997-01-12,1.0,14.96,1,11
946,783.0,2845.0,252.0,1997-01-12,2.0,27.13,1,11
947,784.0,2855.0,253.0,1997-01-12,1.0,13.97,1,11
948,792.0,2888.0,256.0,1997-01-12,1.0,11.77,1,11
949,801.0,2920.0,259.0,1997-01-12,1.0,16.7,1,11
950,802.0,2932.0,260.0,1997-01-12,3.0,46.47,1,11
951,804.0,2958.0,261.0,1997-01-12,1.0,12.49,1,11
952,807.0,2961.0,262.0,1997-01-12,2.0,26.14,1,11
953,811.0,2983.0,264.0,1997-01-12,5.0,47.48,1,11
954,813.0,3008.0,266.0,1997-01-12,1.0,11.77,1,11
955,815.0,3011.0,267.0,1997-01-12,1.0,9.98,1,11
956,692.0,2445.0,215.0,1997-07-27,1.0,14.96,29,207
957,4993.0,14844.0,1697.0,1997-07-27,1.0,14.96,29,207
958,6226.0,21377.0,2117.0,1997-07-27,1.0,14.37,29,207
959,693.0,2445.0,215.0,1997-08-01,1.0,13.97,30,212
960,694.0,2445.0,215.0,1997-12-08,2.0,24.48,48,341
961,969.0,3469.0,319.0,1997-12-08,1.0,12.49,48,341
962,1858.0,6686.0,630.0,1997-12-08,4.0,43.96,48,341
963,3157.0,10303.0,1100.0,1997-12-08,1.0,17.7,48,341
964,696.0,2455.0,216.0,1998-03-28,2.0,24.98,64,451
965,3380.0,12112.0,1167.0,1998-03-28,2.0,20.98,64,451
966,705.0,2181.0,219.0,1997-01-11,3.0,41.75,1,10
967,707.0,2471.0,220.0,1997-01-11,1.0,21.99,1,10
968,709.0,2478.0,221.0,1997-01-11,1.0,21.77,1,10
969,710.0,2492.0,222.0,1997-01-11,1.0,11.77,1,10
970,712.0,2521.0,224.0,1997-01-11,1.0,11.77,1,10
971,713.0,2537.0,225.0,1997-01-11,2.0,24.54,1,10
972,714.0,2541.0,226.0,1997-01-11,1.0,11.77,1,10
973,718.0,2563.0,228.0,1997-01-11,1.0,22.97,1,10
974,720.0,2568.0,229.0,1997-01-11,2.0,22.74,1,10
975,722.0,2578.0,230.0,1997-01-11,1.0,12.49,1,10
976,737.0,2610.0,233.0,1997-01-11,2.0,29.92,1,10
977,738.0,2625.0,234.0,1997-01-11,3.0,35.31,1,10
978,739.0,2645.0,235.0,1997-01-11,1.0,11.77,1,10
979,741.0,2681.0,237.0,1997-01-11,1.0,15.96,1,10
980,742.0,2697.0,238.0,1997-01-11,1.0,16.7,1,10
981,743.0,2709.0,239.0,1997-01-11,1.0,14.37,1,10
982,745.0,2745.0,241.0,1997-01-11,1.0,22.7,1,10
983,706.0,2181.0,219.0,1997-04-25,1.0,14.99,16,114
984,4584.0,15878.0,1551.0,1997-04-25,1.0,13.77,16,114
985,708.0,2471.0,220.0,1997-07-22,2.0,21.74,28,202
986,5746.0,19615.0,1934.0,1997-07-22,1.0,15.76,28,202
987,715.0,2541.0,226.0,1997-02-08,1.0,15.7,5,38
988,773.0,2790.0,247.0,1997-02-08,3.0,40.9,5,38
989,2299.0,8419.0,794.0,1997-02-08,1.0,9.98,5,38
990,2906.0,9650.0,1009.0,1997-02-08,1.0,11.77,5,38
991,2920.0,10521.0,1012.0,1997-02-08,1.0,29.99,5,38
992,2922.0,10542.0,1013.0,1997-02-08,1.0,13.97,5,38
993,2924.0,10559.0,1014.0,1997-02-08,1.0,32.99,5,38
994,2929.0,10593.0,1016.0,1997-02-08,2.0,28.74,5,38
995,2962.0,10610.0,1019.0,1997-02-08,1.0,9.97,5,38
996,2963.0,10627.0,1020.0,1997-02-08,1.0,17.7,5,38
997,2964.0,10634.0,1021.0,1997-02-08,2.0,41.14,5,38
998,2967.0,10642.0,1022.0,1997-02-08,1.0,19.97,5,38
999,2968.0,10659.0,1023.0,1997-02-08,1.0,11.77,5,38
1000,2969.0,10676.0,1024.0,1997-02-08,2.0,28.67,5,38
1001,2974.0,10707.0,1026.0,1997-02-08,1.0,15.96,5,38
1002,2975.0,10722.0,1027.0,1997-02-08,1.0,17.99,5,38
1003,2976.0,10734.0,1028.0,1997-02-08,1.0,14.96,5,38
1004,2978.0,10753.0,1029.0,1997-02-08,1.0,43.99,5,38
1005,2979.0,10766.0,1030.0,1997-02-08,1.0,11.77,5,38
1006,2981.0,10796.0,1032.0,1997-02-08,1.0,12.97,5,38
1007,2982.0,10814.0,1033.0,1997-02-08,1.0,20.99,5,38
1008,2986.0,10830.0,1034.0,1997-02-08,1.0,14.37,5,38
1009,2987.0,10844.0,1035.0,1997-02-08,1.0,17.9,5,38
1010,2988.0,10861.0,1036.0,1997-02-08,1.0,20.99,5,38
1011,716.0,2541.0,226.0,1997-04-01,1.0,24.99,12,90
1012,2419.0,8769.0,827.0,1997-04-01,1.0,13.97,12,90
1013,3005.0,10818.0,1042.0,1997-04-01,1.0,9.77,12,90
1014,4890.0,14750.0,1665.0,1997-04-01,1.0,18.36,12,90
1015,6166.0,21144.0,2092.0,1997-04-01,1.0,14.79,12,90
1016,6365.0,21698.0,2155.0,1997-04-01,1.0,16.76,12,90
1017,6375.0,21782.0,2161.0,1997-04-01,2.0,32.74,12,90
1018,6839.0,23414.0,2336.0,1997-04-01,1.0,14.96,12,90
1019,719.0,2563.0,228.0,1997-01-25,1.0,13.97,3,24
1020,777.0,2813.0,249.0,1997-01-25,2.0,30.32,3,24
1021,1756.0,2792.0,584.0,1997-01-25,1.0,13.97,3,24
1022,1759.0,3518.0,585.0,1997-01-25,1.0,19.99,3,24
1023,1763.0,4513.0,586.0,1997-01-25,2.0,25.74,3,24
1024,1765.0,6245.0,588.0,1997-01-25,1.0,13.97,3,24
1025,1766.0,6262.0,589.0,1997-01-25,3.0,38.5,3,24
1026,1767.0,6278.0,590.0,1997-01-25,1.0,12.77,3,24
1027,1768.0,6293.0,591.0,1997-01-25,2.0,34.54,3,24
1028,1769.0,6304.0,592.0,1997-01-25,1.0,21.7,3,24
1029,1780.0,6313.0,594.0,1997-01-25,1.0,11.77,3,24
1030,1781.0,6331.0,595.0,1997-01-25,1.0,19.77,3,24
1031,1789.0,6353.0,597.0,1997-01-25,1.0,14.79,3,24
1032,1790.0,6378.0,598.0,1997-01-25,1.0,12.49,3,24
1033,1794.0,6381.0,599.0,1997-01-25,1.0,9.77,3,24
1034,1809.0,6434.0,604.0,1997-01-25,1.0,35.99,3,24
1035,1814.0,6449.0,606.0,1997-01-25,2.0,28.74,3,24
1036,1816.0,6461.0,607.0,1997-01-25,1.0,14.96,3,24
1037,1817.0,6475.0,608.0,1997-01-25,1.0,21.7,3,24
1038,1823.0,6481.0,610.0,1997-01-25,2.0,34.75,3,24
1039,724.0,2578.0,230.0,1997-08-30,1.0,6.78,34,241
1040,725.0,2578.0,230.0,1998-05-28,1.0,23.99,73,512
1041,5784.0,19778.0,1951.0,1998-05-28,2.0,24.98,73,512
1042,746.0,2745.0,241.0,1997-10-07,1.0,11.99,39,279
1043,964.0,3451.0,317.0,1997-10-07,1.0,12.99,39,279
1044,2846.0,10220.0,982.0,1997-10-07,2.0,25.98,39,279
1045,747.0,2745.0,241.0,1997-10-16,1.0,14.49,41,288
1046,836.0,3016.0,275.0,1997-10-16,2.0,31.98,41,288
1047,6736.0,6497.0,2295.0,1997-10-16,2.0,18.98,41,288
1048,748.0,2745.0,241.0,1997-11-20,1.0,19.99,46,323
1049,1798.0,6381.0,599.0,1997-11-20,1.0,12.49,46,323
1050,749.0,2745.0,241.0,1997-12-05,1.0,21.49,48,338
1051,4174.0,14673.0,1421.0,1997-12-05,2.0,25.98,48,338
1052,4678.0,16154.0,1583.0,1997-12-05,1.0,14.49,48,338
1053,774.0,2790.0,247.0,1997-06-29,2.0,31.32,25,179
1054,4992.0,14844.0,1697.0,1997-06-29,1.0,13.97,25,179
1055,779.0,2820.0,250.0,1997-05-19,2.0,27.73,19,138
1056,1335.0,4875.0,452.0,1997-05-19,1.0,11.77,19,138
1057,780.0,2820.0,250.0,1997-06-04,2.0,26.14,22,154
1058,781.0,2820.0,250.0,1997-10-08,2.0,27.98,40,280
1059,1728.0,6054.0,570.0,1997-10-08,1.0,11.49,40,280
1060,2176.0,7838.0,745.0,1997-10-08,2.0,15.98,40,280
1061,6455.0,22050.0,2192.0,1997-10-08,2.0,15.48,40,280
1062,785.0,2855.0,253.0,1997-08-24,1.0,16.36,33,235
1063,4211.0,14777.0,1434.0,1997-08-24,1.0,13.97,33,235
1064,5258.0,18138.0,1781.0,1997-08-24,1.0,16.36,33,235
1065,5514.0,19105.0,1876.0,1997-08-24,1.0,14.37,33,235
1066,786.0,2855.0,253.0,1998-04-06,1.0,12.99,65,460
1067,2630.0,9504.0,903.0,1998-04-06,1.0,22.49,65,460
1068,5950.0,20364.0,2008.0,1998-04-06,1.0,9.99,65,460
1069,803.0,2932.0,260.0,1997-02-22,3.0,38.77,7,52
1070,926.0,3298.0,302.0,1997-02-22,1.0,12.77,7,52
1071,1839.0,6528.0,618.0,1997-02-22,1.0,7.78,7,52
1072,2046.0,7367.0,696.0,1997-02-22,1.0,24.99,7,52
1073,3625.0,12861.0,1236.0,1997-02-22,1.0,11.77,7,52
1074,3741.0,13150.0,1269.0,1997-02-22,1.0,14.96,7,52
1075,3977.0,13939.0,1353.0,1997-02-22,1.0,15.36,7,52
1076,4159.0,14576.0,1415.0,1997-02-22,1.0,12.77,7,52
1077,4160.0,14593.0,1416.0,1997-02-22,2.0,29.98,7,52
1078,4161.0,14614.0,1417.0,1997-02-22,1.0,12.49,7,52
1079,4167.0,14647.0,1419.0,1997-02-22,1.0,14.37,7,52
1080,4168.0,14660.0,1420.0,1997-02-22,1.0,17.76,7,52
1081,4169.0,14673.0,1421.0,1997-02-22,1.0,15.36,7,52
1082,4175.0,14674.0,1422.0,1997-02-22,3.0,41.1,7,52
1083,4176.0,14688.0,1423.0,1997-02-22,1.0,8.97,7,52
1084,4178.0,14694.0,1424.0,1997-02-22,1.0,9.77,7,52
1085,4182.0,14706.0,1425.0,1997-02-22,1.0,11.77,7,52
1086,4183.0,14706.0,1425.0,1997-02-22,1.0,11.77,7,52
1087,4184.0,14709.0,1426.0,1997-02-22,2.0,35.94,7,52
1088,4189.0,14742.0,1428.0,1997-02-22,1.0,12.77,7,52
1089,4192.0,14743.0,1429.0,1997-02-22,1.0,22.7,7,52
1090,4193.0,14757.0,1430.0,1997-02-22,2.0,18.54,7,52
1091,4198.0,14770.0,1432.0,1997-02-22,1.0,13.97,7,52
1092,4210.0,14777.0,1434.0,1997-02-22,1.0,17.76,7,52
1093,4223.0,14796.0,1437.0,1997-02-22,2.0,29.33,7,52
1094,4227.0,14801.0,1438.0,1997-02-22,1.0,41.99,7,52
1095,4233.0,14828.0,1440.0,1997-02-22,2.0,38.34,7,52
1096,4242.0,14845.0,1443.0,1997-02-22,2.0,33.14,7,52
1097,4243.0,14856.0,1444.0,1997-02-22,3.0,38.31,7,52
1098,4246.0,14857.0,1445.0,1997-02-22,1.0,12.77,7,52
1099,4250.0,14862.0,1446.0,1997-02-22,3.0,42.9,7,52
1100,806.0,2958.0,261.0,1997-07-31,3.0,42.9,30,211
1101,4057.0,14206.0,1378.0,1997-07-31,1.0,5.78,30,211
1102,4653.0,15511.0,1577.0,1997-07-31,2.0,29.92,30,211
1103,5408.0,13280.0,1827.0,1997-07-31,2.0,27.94,30,211
1104,5414.0,18640.0,1831.0,1997-07-31,1.0,11.77,30,211
1105,5590.0,19237.0,1891.0,1997-07-31,1.0,14.96,30,211
1106,5691.0,19430.0,1910.0,1997-07-31,2.0,28.93,30,211
1107,816.0,3011.0,267.0,1997-09-01,1.0,9.77,34,243
1108,817.0,3011.0,267.0,1997-09-01,1.0,14.96,34,243
1109,1815.0,6449.0,606.0,1997-09-01,1.0,14.37,34,243
1110,6461.0,22097.0,2196.0,1997-09-01,1.0,12.25,34,243
1111,818.0,3011.0,267.0,1997-09-18,1.0,17.99,37,260
1112,1830.0,4819.0,613.0,1997-09-18,1.0,11.49,37,260
1113,4522.0,15765.0,1535.0,1997-09-18,1.0,7.49,37,260
1114,819.0,3011.0,267.0,1998-03-22,2.0,29.48,63,445
1115,5184.0,17903.0,1763.0,1998-03-22,2.0,27.98,63,445
1116,5994.0,20592.0,2027.0,1998-03-22,2.0,12.18,63,445
1117,828.0,2390.0,272.0,1997-10-21,1.0,12.49,41,293
1118,3605.0,12547.0,1232.0,1997-10-21,2.0,26.48,41,293
1119,831.0,3001.0,274.0,1997-03-30,1.0,14.9,12,88
1120,1177.0,2046.0,389.0,1997-03-30,1.0,29.37,12,88
1121,2814.0,10122.0,971.0,1997-03-30,1.0,9.97,12,88
1122,3565.0,12658.0,1217.0,1997-03-30,1.0,13.97,12,88
1123,3833.0,13413.0,1294.0,1997-03-30,2.0,17.54,12,88
1124,6026.0,20626.0,2036.0,1997-03-30,1.0,13.77,12,88
1125,6295.0,21655.0,2146.0,1997-03-30,1.0,15.36,12,88
1126,832.0,3001.0,274.0,1997-06-12,1.0,14.99,23,162
1127,5976.0,20532.0,2022.0,1997-06-12,2.0,27.94,23,162
1128,833.0,3001.0,274.0,1997-07-02,2.0,31.6,26,182
1129,837.0,3016.0,275.0,1997-11-05,3.0,29.47,44,308
1130,4798.0,16614.0,1630.0,1997-11-05,3.0,41.97,44,308
1131,5915.0,20155.0,1987.0,1997-11-05,1.0,11.49,44,308
1132,6265.0,21527.0,2132.0,1997-11-05,1.0,14.99,44,308
1133,838.0,3016.0,275.0,1997-11-21,1.0,7.49,46,324
1134,1069.0,3669.0,344.0,1997-11-21,1.0,22.49,46,324
1135,2169.0,7811.0,743.0,1997-11-21,1.0,14.49,46,324
1136,2253.0,8220.0,775.0,1997-11-21,2.0,26.48,46,324
1137,4596.0,15914.0,1555.0,1997-11-21,1.0,18.49,46,324
1138,5919.0,20192.0,1990.0,1997-11-21,1.0,19.49,46,324
1139,867.0,3102.0,283.0,1997-08-20,1.0,15.76,33,231
1140,868.0,3102.0,283.0,1997-08-31,1.0,14.37,34,242
1141,2085.0,7512.0,712.0,1997-08-31,1.0,14.96,34,242
1142,4677.0,16154.0,1583.0,1997-08-31,3.0,41.69,34,242
1143,6469.0,22143.0,2201.0,1997-08-31,2.0,37.95,34,242
1144,870.0,3106.0,284.0,1997-02-03,2.0,36.67,4,33
1145,2488.0,5242.0,844.0,1997-02-03,1.0,12.99,4,33
1146,2496.0,7898.0,847.0,1997-02-03,2.0,23.36,4,33
1147,2498.0,8915.0,849.0,1997-02-03,1.0,11.77,4,33
1148,2499.0,8922.0,850.0,1997-02-03,1.0,11.77,4,33
1149,2502.0,8944.0,852.0,1997-02-03,3.0,43.3,4,33
1150,2503.0,8964.0,853.0,1997-02-03,2.0,26.14,4,33
1151,2516.0,9008.0,857.0,1997-02-03,1.0,13.7,4,33
1152,2519.0,9024.0,859.0,1997-02-03,1.0,10.78,4,33
1153,2520.0,9041.0,860.0,1997-02-03,2.0,29.58,4,33
1154,2527.0,9080.0,863.0,1997-02-03,1.0,11.77,4,33
1155,2528.0,9093.0,864.0,1997-02-03,1.0,10.77,4,33
1156,2529.0,9104.0,865.0,1997-02-03,2.0,25.54,4,33
1157,2531.0,9109.0,866.0,1997-02-03,1.0,28.99,4,33
1158,2555.0,9142.0,869.0,1997-02-03,1.0,15.36,4,33
1159,2556.0,9160.0,870.0,1997-02-03,1.0,14.37,4,33
1160,2559.0,9175.0,871.0,1997-02-03,1.0,15.36,4,33
1161,2560.0,9197.0,872.0,1997-02-03,2.0,29.73,4,33
1162,2561.0,9204.0,873.0,1997-02-03,1.0,15.76,4,33
1163,2563.0,9211.0,874.0,1997-02-03,1.0,14.96,4,33
1164,2564.0,9232.0,875.0,1997-02-03,1.0,9.77,4,33
1165,904.0,3183.0,292.0,1997-01-16,2.0,20.75,2,15
1166,1066.0,3669.0,344.0,1997-01-16,3.0,39.7,2,15
1167,1070.0,3755.0,345.0,1997-01-16,2.0,21.98,2,15
1168,1071.0,3775.0,346.0,1997-01-16,4.0,39.3,2,15
1169,1072.0,3794.0,347.0,1997-01-16,1.0,15.36,2,15
1170,1073.0,3805.0,348.0,1997-01-16,1.0,6.79,2,15
1171,1075.0,3809.0,349.0,1997-01-16,1.0,17.9,2,15
1172,1079.0,3820.0,351.0,1997-01-16,2.0,29.33,2,15
1173,1081.0,3824.0,352.0,1997-01-16,1.0,7.98,2,15
1174,1082.0,3838.0,353.0,1997-01-16,2.0,11.56,2,15
1175,1083.0,3853.0,354.0,1997-01-16,1.0,41.9,2,15
1176,1084.0,3876.0,355.0,1997-01-16,3.0,44.12,2,15
1177,1085.0,3891.0,356.0,1997-01-16,1.0,9.99,2,15
1178,1088.0,3911.0,358.0,1997-01-16,1.0,23.99,2,15
1179,1091.0,3912.0,359.0,1997-01-16,1.0,15.36,2,15
1180,1092.0,3926.0,360.0,1997-01-16,1.0,17.36,2,15
1181,1093.0,3944.0,361.0,1997-01-16,1.0,19.99,2,15
1182,1094.0,3955.0,362.0,1997-01-16,1.0,7.78,2,15
1183,1095.0,3965.0,363.0,1997-01-16,1.0,24.99,2,15
1184,1104.0,3975.0,365.0,1997-01-16,1.0,15.96,2,15
1185,928.0,3298.0,302.0,1997-09-12,1.0,20.99,36,254
1186,5451.0,18857.0,1849.0,1997-09-12,1.0,12.99,36,254
1187,930.0,3299.0,303.0,1997-09-25,2.0,31.48,38,267
